number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.19679803609024826,160,3,0.36599697090570255,0.0007661100707771367,32,16.410357090964684,27.524616946181222,0.19679803609024826,0.19679803609024826,0.38009147625791406,47.25344916493561,8.753,0.4080702300429372,4.687873186620938,203.0,0.24575406312942505
