number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
0,TrialState.COMPLETE,10.759190559387207,32,8,0.18033450352296262,0.0011114989443094978,64,10.759191513061523,17.914073944091797,0.8302773237228394,0.8302773237228394,0.8455632795731545,23.144887924194336,7.999,0.8812221884727478,2.2892212867736816,285.0,10.759190559387207,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
1,TrialState.COMPLETE,12.665433883666992,96,8,0.04184815819561255,0.00027010527749605503,128,12.665435791015625,21.020164489746094,0.7663189768791199,0.7663189768791199,0.7595769571888853,27.966182708740234,7.999,0.8172866106033325,1.2012078762054443,285.0,12.665433883666992,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
2,TrialState.COMPLETE,10.918680191040039,64,8,0.2896896099223678,0.0015635108708133452,128,10.918680191040039,18.377805709838867,0.8213765621185303,0.8213765621185303,0.8176294938480421,22.600685119628906,7.999,0.880054235458374,1.5005242824554443,285.0,10.918680191040039,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
3,TrialState.COMPLETE,11.941204071044922,64,1,0.15602040635334324,0.000642033033629786,64,11.941204071044922,19.32019805908203,0.802587628364563,0.802587628364563,0.8146415321535911,25.42626190185547,7.999,0.856874406337738,2.1256790161132812,285.0,11.941204071044922,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
4,TrialState.COMPLETE,9.724547386169434,16,8,0.1166031869068446,0.0002516607127550297,32,9.724544525146484,17.19146156311035,0.8436936140060425,0.8436936140060425,0.8767748719166444,19.824737548828125,7.999,0.8979824185371399,0.8605503439903259,285.0,9.724547386169434,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
5,TrialState.COMPLETE,12.259519577026367,64,1,0.24463842853645024,0.0011069143219393448,64,12.259520530700684,20.977842330932617,0.7672590017318726,0.7672590017318726,0.7381063531317626,25.656879425048828,7.999,0.8378514647483826,0.80420982837677,285.0,12.259519577026367,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
6,TrialState.COMPLETE,12.53081226348877,64,1,0.21888185350141923,0.000874479618932312,32,12.530811309814453,21.761852264404297,0.7495373487472534,0.7495373487472534,0.6968974805952046,25.799379348754883,7.999,0.8353270292282104,1.7537579536437988,285.0,12.53081226348877,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
7,TrialState.COMPLETE,10.838746070861816,96,2,0.032367428097991334,0.00011128194768838959,32,10.838747024536133,19.140331268310547,0.806246280670166,0.806246280670166,0.8163352234484036,22.226579666137695,7.999,0.8803130984306335,1.6196216344833374,285.0,10.838746070861816,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
8,TrialState.COMPLETE,10.983495712280273,16,4,0.2789092957027719,0.0015620386984526499,64,10.983494758605957,19.108619689941406,0.8068877458572388,0.8068877458572388,0.8518111462439266,23.019535064697266,7.999,0.8648422360420227,1.524047613143921,285.0,10.983495712280273,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
9,TrialState.COMPLETE,11.56722354888916,32,1,0.1281323365878769,0.0016155001304356408,32,11.56722354888916,20.140562057495117,0.7854669094085693,0.7854669094085693,0.8331990823933679,23.100217819213867,7.999,0.8682297468185425,1.0745830535888672,285.0,11.56722354888916,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
