number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.5137414336204529,160,3,0.36599697090570255,0.0007661100707771367,32,23.973892000330626,37.89343130380403,-0.24438138590271752,-0.24438138590271752,-0.06269736582363272,67.48029397533683,8.996000000000002,-0.5351514294482511,15.490620800941711,84.0,0.5137414336204529
1,TrialState.COMPLETE,0.4015505015850067,288,2,0.35403628889802274,0.00010725209743172001,32,22.37112277051828,37.92915255957595,-0.24672859045146445,-0.24672859045146445,-0.23362437142942638,57.92178792358877,8.996000000000002,-0.16613302469571622,7.371029808944881,84.0,0.4015505015850067
2,TrialState.COMPLETE,0.4573257565498352,96,1,0.15212112147976886,0.0005958389350068958,128,23.509771723326104,39.17035837746955,-0.3296603855141569,-0.3296603855141569,-0.32880455015076016,63.283823658282536,8.996000000000002,-0.3516306754286629,7.969365611438692,84.0,0.4573257565498352
3,TrialState.COMPLETE,0.4113715887069702,96,1,0.18318092164684585,0.000471705203762518,32,22.828482488837558,37.52976544875419,-0.22061117131768637,-0.22061117131768637,-0.06542329156719373,59.22850682387332,8.996000000000002,-0.20163748615961152,8.62529885565109,84.0,0.4113715887069702
4,TrialState.COMPLETE,0.37937524914741516,224,1,0.3037724259507192,0.0001786013788939711,128,22.155220655413437,37.33012810534927,-0.20765977398223678,-0.20765977398223678,-0.24126266729929324,57.608600686452235,8.996000000000002,-0.056512610356697746,9.270921749232846,84.0,0.37937524914741516
5,TrialState.COMPLETE,0.5171471834182739,288,1,0.048836057003191935,0.0010249322216924156,128,24.477472927086545,39.42189514317314,-0.3467923377195825,-0.3467923377195825,-0.3744921436012765,68.0805984693281,8.996000000000002,-0.5555361779012074,14.041394687565182,84.0,0.5171471834182739
6,TrialState.COMPLETE,0.3906642198562622,64,3,0.12938999080000846,0.0009519754482692679,128,22.118994625906,37.58851119955579,-0.2244354339907937,-0.2244354339907937,-0.18321840427493474,57.27586095285483,8.996000000000002,-0.11712698589303439,5.7710362108443745,84.0,0.3906642198562622
7,TrialState.COMPLETE,0.4772789478302002,96,3,0.3875664116805573,0.002442046084491142,128,23.34180353611229,38.52197210628225,-0.28600502294553776,-0.28600502294553776,-0.14517266566564735,64.3913115855473,8.996000000000002,-0.4860899058090886,5.643511685650274,84.0,0.4772789478302002
8,TrialState.COMPLETE,0.4094426929950714,64,1,0.022613644455269033,0.0003023795012558478,128,22.716027896651386,38.088752287732696,-0.2572427286959382,-0.2572427286959382,-0.27173614275028757,59.87682392443091,8.996000000000002,-0.156957916465013,9.344565632743983,84.0,0.4094426929950714
9,TrialState.COMPLETE,0.35635778307914734,160,1,0.27134804157912423,0.00016149614799999194,128,21.761673823586346,36.774097053651964,-0.1719515988460285,-0.1719515988460285,-0.21719237143661285,56.14065845969643,8.996000000000002,0.022929304144379548,9.361877453459856,84.0,0.35635778307914734
10,TrialState.COMPLETE,0.38152673840522766,192,2,0.4847685553939329,0.0001062996582408466,64,21.803276605372883,37.15887579068802,-0.1966048882755218,-0.1966048882755218,-0.1994481191270674,56.437457146819895,8.996000000000002,-0.11437492929284421,8.13306526927315,84.0,0.38152673840522766
11,TrialState.COMPLETE,0.4048249125480652,224,2,0.25593379523988913,0.00020313025191944355,64,22.67371965890731,37.88712541800823,-0.24396726273000557,-0.24396726273000557,-0.25865233273377375,59.58178748608114,8.996000000000002,-0.15278613103883254,7.844548090969632,84.0,0.4048249125480652
12,TrialState.COMPLETE,0.3878515958786011,224,1,0.269435421640578,0.0002200350195723002,128,22.14499230423461,37.37382512206312,-0.21048869623872268,-0.21048869623872268,-0.2113447304335152,57.744423354519355,8.996000000000002,-0.09218093650058501,9.332075960680012,84.0,0.3878515958786011
13,TrialState.COMPLETE,0.35533657670021057,160,1,0.29584181796502984,0.00017258562629785535,128,21.674482757909455,36.36320623949527,-0.14590859857910266,-0.14590859857910266,-0.17924314138903075,55.68076575582808,8.996000000000002,0.030913141135760602,10.095025942510174,84.0,0.35533657670021057
14,TrialState.COMPLETE,0.35619160532951355,160,2,0.46142412607356975,0.0003610811628974879,128,21.55897814710993,36.824898461326484,-0.17519180970826786,-0.17519180970826786,-0.195580766354849,54.95745816416967,8.996000000000002,0.010742986823729872,8.418479759600078,84.0,0.35619160532951355
15,TrialState.COMPLETE,0.44984081387519836,160,2,0.49800826587371766,0.0003451267904566565,64,22.92651786770438,38.785653649763965,-0.3036705950927534,-0.3036705950927534,-0.2839209050129565,61.63402702389761,8.996000000000002,-0.382579813583652,7.2171885854913524,84.0,0.44984081387519836
16,TrialState.COMPLETE,0.5189477801322937,128,2,0.41782078551360435,0.0015683344353322364,128,24.8958607910915,38.194373882311616,-0.26422516274594665,-0.26422516274594665,-0.17128976070796664,70.60214558473824,8.996000000000002,-0.4846973730117563,19.323227551981173,84.0,0.5189477801322937
17,TrialState.COMPLETE,0.38166603446006775,192,3,0.435327316299545,0.0003499136365372033,128,22.12149729636812,37.396038433033254,-0.21192804329719506,-0.21192804329719506,-0.2447512850393505,57.26920237038284,8.996000000000002,-0.07037835526234182,10.133170538762243,84.0,0.38166603446006775
