number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
20,TrialState.COMPLETE,0.44164830446243286,256,2,0.4191904809865727,0.0001394910228475926,128,28.338950720581995,48.8484981216849,-0.2603024751678895,-0.2603024751678895,-0.33300928727434487,61.11589700345669,7.999000000000001,-0.053888192386261746,6.418668970045587,19.0,0.44164830446243286
21,TrialState.COMPLETE,0.4348840117454529,64,1,0.0010266794705023905,0.00030512239847784746,128,28.38933928998094,48.1514815333047,-0.22459270005149423,-0.22459270005149423,-0.2790338455435746,61.51485517187124,7.999000000000001,-0.006897947431775853,5.793910076123024,19.0,0.4348840117454529
22,TrialState.COMPLETE,0.44353941082954407,128,1,0.04084530311751482,0.00041120059599234637,128,28.48726518979903,48.54197359275963,-0.244535293882163,-0.244535293882163,-0.3190272087381687,61.924826716782775,7.999000000000001,-0.04128930535011843,6.488948639937875,19.0,0.44353941082954407
23,TrialState.COMPLETE,0.42651721835136414,192,1,0.061559358062999496,0.00021584723105309327,128,28.09001057150258,48.390722734744,-0.23679173690140076,-0.23679173690140076,-0.3091281760515774,60.43378579973271,7.999000000000001,-0.005936465764776244,6.116633251085504,19.0,0.42651721835136414
24,TrialState.COMPLETE,0.42126715183258057,64,1,0.1792985268618908,0.0003081648577684894,128,28.08418474807999,47.18389121006202,-0.1758715037657157,-0.1758715037657157,-0.2332060264477176,61.00593494226221,7.999000000000001,0.03798587079724902,6.170683532239539,19.0,0.42126715183258057
25,TrialState.COMPLETE,0.4886344373226166,160,1,0.19484424829335967,0.0006260079079552667,64,29.58615497826065,49.43898736582125,-0.29095615195028635,-0.29095615195028635,-0.31404324419914476,64.78625939821856,7.999000000000001,-0.1676719095859327,5.815223799123243,19.0,0.4886344373226166
26,TrialState.COMPLETE,0.4242022633552551,128,1,0.3245150977825292,0.0001875134430371451,128,28.213433912374867,48.10009647498569,-0.22198043602320827,-0.22198043602320827,-0.29874369048628857,60.856404306605846,7.999000000000001,0.012395577390357349,6.509913000256587,19.0,0.4242022633552551
27,TrialState.COMPLETE,0.4246677756309509,96,2,0.15215642757151313,0.00013281468638919944,128,28.318431110538313,47.22557188442035,-0.17794987260603934,-0.17794987260603934,-0.2647495481028024,61.81971237470154,7.999000000000001,0.03686172396216103,7.955281961278522,19.0,0.4246677756309509
28,TrialState.COMPLETE,0.455809623003006,192,2,0.19361591140108272,0.00025845495737753107,32,28.81847477976047,48.95866546419988,-0.26599357096295995,-0.26599357096295995,-0.35030936869975804,62.503534837362764,7.999000000000001,-0.07762338867482277,5.619058326862976,19.0,0.455809623003006
29,TrialState.COMPLETE,0.4473775327205658,160,3,0.31603642758923256,0.00046967855666132935,64,28.53923278218813,47.86522088299408,-0.2100755689765199,-0.2100755689765199,-0.2638806091735568,62.72063213117934,7.999000000000001,-0.022195608715101622,6.782392615983463,19.0,0.4473775327205658
