number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
0,TrialState.COMPLETE,7.551162242889404,32,8,0.18033450352296262,0.0011114989443094978,64,7.551162242889404,13.437223434448242,0.8441704511642456,0.8441704511642456,0.8707573508696991,18.517683029174805,8.996,0.8965049386024475,1.3346222639083862,588.0,7.551162242889404,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
1,TrialState.COMPLETE,8.209060668945312,96,8,0.04184815819561255,0.00027010527749605503,128,8.209059715270996,14.216217041015625,0.8255789875984192,0.8255789875984192,0.8616371417225096,20.254356384277344,8.996,0.8846735954284668,2.423041343688965,588.0,8.209060668945312,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
2,TrialState.COMPLETE,8.350852966308594,64,8,0.2896896099223678,0.0015635108708133452,128,8.350852966308594,14.761467933654785,0.8119428753852844,0.8119428753852844,0.8537231667628342,20.244468688964844,8.996,0.8764793872833252,1.4661865234375,588.0,8.350852966308594,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
3,TrialState.COMPLETE,8.566788673400879,64,1,0.15602040635334324,0.000642033033629786,64,8.566789627075195,15.229437828063965,0.7998302578926086,0.7998302578926086,0.885981148952772,20.176231384277344,8.996,0.8778271079063416,1.3222256898880005,588.0,8.566788673400879,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
4,TrialState.COMPLETE,7.821865081787109,16,8,0.1166031869068446,0.0002516607127550297,32,7.821866989135742,13.471287727355957,0.8433793783187866,0.8433793783187866,0.8869297928050769,18.853578567504883,8.996,0.89589524269104,2.311980724334717,588.0,7.821865081787109,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
5,TrialState.COMPLETE,7.877266883850098,64,1,0.24463842853645024,0.0011069143219393448,64,7.877265930175781,14.177351951599121,0.8265314102172852,0.8265314102172852,0.825587068482073,19.472936630249023,8.996,0.8813486695289612,0.8807794451713562,588.0,7.877266883850098,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
6,TrialState.COMPLETE,8.062211990356445,64,1,0.21888185350141923,0.000874479618932312,32,8.062211990356445,14.339679718017578,0.822536289691925,0.822536289691925,0.8157258779463779,19.293132781982422,8.996,0.890505313873291,1.1290323734283447,588.0,8.062211990356445,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
7,TrialState.COMPLETE,7.898735046386719,96,2,0.032367428097991334,0.00011128194768838959,32,7.898736476898193,13.320626258850098,0.8468630313873291,0.8468630313873291,0.846449608483449,19.21502113342285,8.996,0.8958569765090942,1.9176232814788818,588.0,7.898735046386719,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
8,TrialState.COMPLETE,8.122413635253906,16,4,0.2789092957027719,0.0015620386984526499,64,8.12241268157959,13.811908721923828,0.8353589773178101,0.8353589773178101,0.8986577233501998,19.520273208618164,8.996,0.8892202973365784,1.1678686141967773,588.0,8.122413635253906,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
9,TrialState.COMPLETE,8.590118408203125,32,1,0.1281323365878769,0.0016155001304356408,32,8.590117454528809,15.329136848449707,0.7972008585929871,0.7972008585929871,0.7707258422379435,20.091510772705078,8.996,0.8836852312088013,1.077048897743225,588.0,8.590118408203125,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
