number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.5600265860557556,160,3,0.36599697090570255,0.0007661100707771367,32,26.46905656959715,40.609745026473774,-0.4291774839303104,-0.4291774839303104,-0.07994487287564445,70.68343698603526,8.996000000000002,-0.7142452050436694,24.986789666538634,84.0,0.5600265860557556
1,TrialState.COMPLETE,0.41550174355506897,288,2,0.35403628889802274,0.00010725209743172001,32,22.818762123650874,38.58468184801526,-0.29019539427342833,-0.29019539427342833,-0.30197047377228636,59.371031872492566,8.996000000000002,-0.20777765708036688,6.8904754215801365,84.0,0.41550174355506897
2,TrialState.COMPLETE,0.44547906517982483,96,1,0.15212112147976886,0.0005958389350068958,128,23.22457215320629,39.07136605997154,-0.32294817536273546,-0.32294817536273546,-0.3266401816363569,61.33427880883152,8.996000000000002,-0.3285811911730203,6.747476974753972,84.0,0.44547906517982483
3,TrialState.COMPLETE,0.49972373247146606,96,1,0.18318092164684585,0.000471705203762518,32,23.999884936036853,39.44042089317429,-0.3480584463420564,-0.3480584463420564,-0.2602977533412123,66.33831895070679,8.996000000000002,-0.49959811820109534,4.567766022465022,84.0,0.49972373247146606
4,TrialState.COMPLETE,0.37054234743118286,224,1,0.3037724259507192,0.0001786013788939711,128,21.824099293705324,37.38832660562812,-0.21142824617416944,-0.21142824617416944,-0.21370146539015766,55.55531370903136,8.996000000000002,-0.057871408847645744,6.605292230273455,84.0,0.37054234743118286
5,TrialState.COMPLETE,0.4983852505683899,288,1,0.048836057003191935,0.0010249322216924156,128,23.716164630106764,39.30594882192901,-0.3388817095415715,-0.3388817095415715,-0.2483292308067544,65.81392929310836,8.996000000000002,-0.5227062111386376,5.218717590047167,84.0,0.4983852505683899
6,TrialState.COMPLETE,0.38076892495155334,64,3,0.12938999080000846,0.0009519754482692679,128,21.978623317151175,37.51241295500354,-0.21948269364874196,-0.21948269364874196,-0.22011041700615386,56.37662768786464,8.996000000000002,-0.0909268426023333,7.253350855684164,84.0,0.38076892495155334
7,TrialState.COMPLETE,0.42974281311035156,96,3,0.3875664116805573,0.002442046084491142,128,22.96286972209833,37.533026500762354,-0.22082330424206975,-0.22082330424206975,-0.06792978459789878,60.83851466633452,8.996000000000002,-0.23861917939332278,11.858208569298805,84.0,0.42974281311035156
8,TrialState.COMPLETE,0.3889349400997162,64,1,0.022613644455269033,0.0003023795012558478,128,22.35441703712157,37.65933533592686,-0.2290539345775653,-0.2290539345775653,-0.24557685343349966,58.31532700159232,8.996000000000002,-0.08830250358231195,9.110687470902475,84.0,0.3889349400997162
9,TrialState.COMPLETE,0.35798290371894836,160,1,0.27134804157912423,0.00016149614799999194,128,21.671755276450277,36.96910082253456,-0.18441368106042466,-0.18441368106042466,-0.19525024110471012,55.2291407823542,8.996000000000002,0.001497968976125419,7.682382403758636,84.0,0.35798290371894836
