number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
16,TrialState.COMPLETE,10.495770454406738,96,8,0.05459040457157011,0.00016570011555564105,128,10.495770454406738,18.004274368286133,0.8285638093948364,0.8285638093948364,0.8189470353418324,22.819910049438477,7.999,0.8620487451553345,0.7832767367362976,285.0,10.495770454406738,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
17,TrialState.COMPLETE,11.621511459350586,16,2,0.1822079394982638,0.0004622803963737158,32,11.621512413024902,19.9228515625,0.7900798320770264,0.7900798320770264,0.7537826230555987,24.255023956298828,7.999,0.843513548374176,0.7340713739395142,285.0,11.621511459350586,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
18,TrialState.COMPLETE,11.332072257995605,32,4,0.03174284357740559,0.0001387232126366601,32,11.332072257995605,19.45271873474121,0.7998701333999634,0.7998701333999634,0.7672129842948759,24.29875946044922,7.999,0.8557865619659424,1.667741060256958,285.0,11.332072257995605,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
19,TrialState.COMPLETE,9.92328929901123,96,8,0.1185859394017005,0.00024491516025246674,128,9.923290252685547,17.18781089782715,0.8437599539756775,0.8437599539756775,0.8534325512212403,21.133960723876953,7.999,0.8866029977798462,1.7776472568511963,285.0,9.92328929901123,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
20,TrialState.COMPLETE,11.288037300109863,16,8,0.09811090558847854,0.0027767774119588124,128,11.288037300109863,19.559200286865234,0.797673225402832,0.797673225402832,0.7611922901252063,23.174562454223633,7.999,0.8572731018066406,0.9806812405586243,285.0,11.288037300109863,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
21,TrialState.COMPLETE,10.778900146484375,96,8,0.1295254100959391,0.0002456690478376125,128,10.778901100158691,18.592445373535156,0.8171797394752502,0.8171797394752502,0.8213212979218416,23.882461547851562,7.999,0.8503857851028442,1.5329675674438477,285.0,10.778900146484375,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
22,TrialState.COMPLETE,10.425945281982422,96,8,0.15685673533247674,0.0005680387670812332,128,10.425945281982422,17.766998291015625,0.8330526947975159,0.8330526947975159,0.8580552465815843,21.76894187927246,7.999,0.8882927894592285,1.858472228050232,285.0,10.425945281982422,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
23,TrialState.COMPLETE,12.828437805175781,96,2,0.11028454303420658,0.00030460940459000897,128,12.828437805175781,22.788776397705078,0.7253413796424866,0.7253413796424866,0.6667477547344925,25.605621337890625,7.999,0.8210595846176147,0.8568905591964722,285.0,12.828437805175781,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
24,TrialState.COMPLETE,11.41876220703125,96,8,0.06575340550701982,0.00014791708955855218,32,11.418763160705566,20.352516174316406,0.7809277176856995,0.7809277176856995,0.7603095992563232,23.247352600097656,7.999,0.8477557897567749,1.2136304378509521,285.0,11.41876220703125,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
25,TrialState.COMPLETE,10.110556602478027,96,8,0.1938849748398236,0.00010120093867783828,128,10.110557556152344,17.93448829650879,0.829890251159668,0.829890251159668,0.881047652385536,21.297199249267578,7.999,0.8835733532905579,1.5828335285186768,285.0,10.110556602478027,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
26,TrialState.COMPLETE,17.140291213989258,16,8,0.19742704808371522,0.0002236320000211438,128,17.140291213989258,30.725418090820312,0.5007169842720032,0.5007169842720032,0.42076347852894036,33.87153625488281,7.999,0.7394229173660278,4.5414719581604,285.0,17.140291213989258,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
27,TrialState.COMPLETE,11.662032127380371,32,8,0.22589787451295645,0.0003911620182954295,128,11.662032127380371,20.692115783691406,0.7735558748245239,0.7735558748245239,0.8221201438166432,26.643579483032227,7.999,0.8109458088874817,1.5678621530532837,285.0,11.662032127380371,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
28,TrialState.COMPLETE,10.65125560760498,96,8,0.14980746377577062,0.0001007263324930644,128,10.651256561279297,19.2708740234375,0.8035942912101746,0.8035942912101746,0.8391724941147818,22.167959213256836,7.999,0.8637965321540833,0.8988124132156372,285.0,10.65125560760498,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
29,TrialState.COMPLETE,10.758620262145996,32,8,0.17529871934263153,0.00017482533768507002,64,10.758620262145996,18.914710998535156,0.8107871413230896,0.8107871413230896,0.8697902548047991,22.880565643310547,7.999,0.8625903725624084,1.6568385362625122,285.0,10.758620262145996,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
