number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.37310469150543213,160,3,0.36599697090570255,0.0007661100707771367,32,25.897291361717418,43.77218565138492,-0.020145107482224978,-0.020145107482224978,0.02783665125322876,57.26616486167767,7.999000000000001,0.1505901916781115,9.640013965701225,19.0,0.37310469150543213
1,TrialState.COMPLETE,0.3460489809513092,288,2,0.35403628889802274,0.00010725209743172001,32,25.1800750610608,44.68894251306357,-0.06332406262669377,-0.06332406262669377,-0.032544704440236716,53.08408605121679,7.999000000000001,0.20186856008894805,4.583183175785863,19.0,0.3460489809513092
2,TrialState.COMPLETE,0.35666289925575256,96,1,0.15212112147976886,0.0005958389350068958,128,25.186807790874834,44.46339154749106,-0.05261767669253614,-0.05261767669253614,-0.018990823722511374,52.85756005660519,7.999000000000001,0.1610012687562572,3.8751473320691856,19.0,0.35666289925575256
3,TrialState.COMPLETE,0.38468000292778015,96,1,0.18318092164684585,0.000471705203762518,32,26.091236708209895,45.21275256970372,-0.08839711446514031,-0.08839711446514031,-0.03998380826418546,56.268125995468644,7.999000000000001,0.11525497753030267,4.496864531805856,19.0,0.38468000292778015
4,TrialState.COMPLETE,0.3415292501449585,224,1,0.3037724259507192,0.0001786013788939711,128,25.117128952077657,44.7170079015155,-0.06466005188985746,-0.06466005188985746,-0.0407676942046542,52.632975780859894,7.999000000000001,0.20766396426615452,4.989735766613482,19.0,0.3415292501449585
5,TrialState.COMPLETE,0.33941328525543213,288,1,0.048836057003191935,0.0010249322216924156,128,24.980810795811244,44.43449663637313,-0.051250016227022854,-0.051250016227022854,-0.019995585308488772,52.48557942054154,7.999000000000001,0.2178075595863237,3.9106859815542374,19.0,0.33941328525543213
6,TrialState.COMPLETE,0.38189682364463806,64,3,0.12938999080000846,0.0009519754482692679,128,25.949231202255376,45.528809614514145,-0.10366705032239154,-0.10366705032239154,-0.05981437883498475,54.895941674783344,7.999000000000001,0.09803932960140338,3.0881692936869953,19.0,0.38189682364463806
7,TrialState.COMPLETE,0.43786656856536865,96,3,0.3875664116805573,0.002442046084491142,128,27.941706674745706,47.47364118818283,-0.19997050699332486,-0.19997050699332486,-0.10456092496993863,59.506508226461506,7.999000000000001,-0.038951571147792796,3.341575986322319,19.0,0.43786656856536865
8,TrialState.COMPLETE,0.3477199077606201,64,1,0.022613644455269033,0.0003023795012558478,128,24.89274026514903,44.584482457860226,-0.05835884905499378,-0.05835884905499378,-0.019464296968098038,51.806289513138736,7.999000000000001,0.17005488381578016,3.7882376607214585,19.0,0.3477199077606201
9,TrialState.COMPLETE,0.3346179723739624,160,1,0.27134804157912423,0.00016149614799999194,128,24.936147828546094,44.43490728901912,-0.051269447102953336,-0.051269447102953336,-0.03142149821183349,52.01613267216825,7.999000000000001,0.21836577171648186,4.4175284480794135,19.0,0.3346179723739624
10,TrialState.COMPLETE,0.3429846465587616,192,2,0.4847685553939329,0.0001062996582408466,64,25.053506335808247,45.016522201136254,-0.07896999149339923,-0.07896999149339923,-0.050835472574589424,52.03269707970013,7.999000000000001,0.19698203990904195,4.243478200832314,19.0,0.3429846465587616
11,TrialState.COMPLETE,0.33975350856781006,320,2,0.005503584000308488,0.0015386253817619596,64,24.766359260302632,41.894738443513376,0.06548892465380929,0.06548892465380929,0.1356752312370446,54.54163361943182,7.999000000000001,0.24784866331937316,6.025408451373116,19.0,0.33975350856781006
12,TrialState.COMPLETE,0.33126208186149597,256,1,0.23117229321082272,0.0002749690824287017,128,24.710439028622925,44.1825800346963,-0.03936390761556385,-0.03936390761556385,-0.012700642468957302,51.683886775337605,7.999000000000001,0.23095759467808208,4.420879796009878,19.0,0.33126208186149597
13,TrialState.COMPLETE,0.35001587867736816,224,1,0.24103510932313862,0.0002536771376238814,128,25.3056701255606,45.06766048820524,-0.08142278058156038,-0.08142278058156038,-0.051832077542546484,53.016250869428504,7.999000000000001,0.1818915512427387,4.66968410586305,19.0,0.35001587867736816
14,TrialState.COMPLETE,0.355453222990036,160,2,0.23435260944392108,0.00024617451813583983,128,25.48497463837952,45.372141624147474,-0.09608451946128715,-0.09608451946128715,-0.06681389801098447,53.56546617380366,7.999000000000001,0.17458364885258926,4.9263747927065324,19.0,0.355453222990036
15,TrialState.COMPLETE,0.35194751620292664,256,2,0.276582882187381,0.00016601158639919478,64,25.389772376937223,45.20171201946001,-0.08786562566239664,-0.08786562566239664,-0.06059413876490782,52.935833488911996,7.999000000000001,0.1784543438831363,4.082917402580225,19.0,0.35194751620292664
16,TrialState.COMPLETE,0.3370909094810486,160,1,0.08635744728734968,0.00041932539379919357,128,24.61766006079922,44.319635606592485,-0.04582217951848855,-0.04582217951848855,-0.00871370736664212,50.86790876027835,7.999000000000001,0.20505145170870465,3.1627757753885555,19.0,0.3370909094810486
17,TrialState.COMPLETE,0.34733346104621887,224,1,0.19365611449438214,0.00016034055878559177,128,25.2129477153746,45.22396877342773,-0.08893719208890327,-0.08893719208890327,-0.05873206940198816,52.07184169325841,7.999000000000001,0.18276935870027,4.07884717330518,19.0,0.34733346104621887
18,TrialState.COMPLETE,0.35638004541397095,192,1,0.4264342202471388,0.0003310489320799345,32,25.382113597158224,45.25562969153404,-0.09046243724708214,-0.09046243724708214,-0.05784453533385947,53.21913590533479,7.999000000000001,0.1681372972215015,4.08580964410764,19.0,0.35638004541397095
19,TrialState.COMPLETE,0.3502429127693176,128,2,0.26729161636259235,0.00019396192058396,64,25.151474078933333,45.2326770311637,-0.08935660060061368,-0.08935660060061368,-0.0535474889159715,51.82328132440968,7.999000000000001,0.17224552652200797,3.1616889334499674,19.0,0.3502429127693176
