number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
0,TrialState.COMPLETE,11.488800048828125,32,8,0.18033450352296262,0.0011114989443094978,64,11.488800048828125,19.032073974609375,0.8114933967590332,0.8114933967590332,0.7914990293858596,24.349031448364258,7.999,0.8620007038116455,1.422690749168396,570.0,11.488800048828125,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
1,TrialState.COMPLETE,15.896101951599121,96,8,0.04184815819561255,0.00027010527749605503,128,15.896101951599121,26.28569984436035,0.6404216289520264,0.6404216289520264,0.6150124682647091,34.89204788208008,7.999,0.71219801902771,1.773393154144287,570.0,15.896101951599121,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
2,TrialState.COMPLETE,12.587522506713867,64,8,0.2896896099223678,0.0015635108708133452,128,12.587522506713867,21.945894241333008,0.7493538856506348,0.7493538856506348,0.691204662879289,26.297822952270508,7.999,0.8320543766021729,1.9508795738220215,570.0,12.587522506713867,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
3,TrialState.COMPLETE,12.37952995300293,64,1,0.15602040635334324,0.000642033033629786,64,12.37952995300293,20.48932647705078,0.7815209627151489,0.7815209627151489,0.7869355901275945,25.392642974853516,7.999,0.8468551635742188,1.6635513305664062,570.0,12.37952995300293,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
4,TrialState.COMPLETE,10.458216667175293,16,8,0.1166031869068446,0.0002516607127550297,32,10.458215713500977,17.981197357177734,0.8317358493804932,0.8317358493804932,0.8120716633504538,23.598033905029297,7.999,0.8669029474258423,1.704289436340332,570.0,10.458216667175293,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
5,TrialState.COMPLETE,12.998894691467285,64,1,0.24463842853645024,0.0011069143219393448,64,12.998895645141602,22.369600296020508,0.7395820617675781,0.7395820617675781,0.6734028661213001,26.78368377685547,7.999,0.8232982158660889,0.7386932373046875,570.0,12.998894691467285,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
6,TrialState.COMPLETE,13.093679428100586,64,1,0.21888185350141923,0.000874479618932312,32,13.093680381774902,23.049001693725586,0.7235232591629028,0.7235232591629028,0.706378524567985,26.52499771118164,7.999,0.8136262893676758,1.6095445156097412,570.0,13.093679428100586,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
7,TrialState.COMPLETE,11.617912292480469,96,2,0.032367428097991334,0.00011128194768838959,32,11.617912292480469,19.770910263061523,0.7965734004974365,0.7965734004974365,0.7835053135757755,25.979188919067383,7.999,0.8534709215164185,3.514016628265381,570.0,11.617912292480469,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
8,TrialState.COMPLETE,12.546390533447266,16,4,0.2789092957027719,0.0015620386984526499,64,12.546390533447266,22.20515251159668,0.7433968782424927,0.7433968782424927,0.744181574344505,26.474756240844727,7.999,0.8212887048721313,1.7895867824554443,570.0,12.546390533447266,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
9,TrialState.COMPLETE,12.280613899230957,32,1,0.1281323365878769,0.0016155001304356408,32,12.280613899230957,21.00556182861328,0.7703729867935181,0.7703729867935181,0.730050283350723,24.077777862548828,7.999,0.8563363552093506,0.9333924651145935,570.0,12.280613899230957,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
10,TrialState.COMPLETE,12.109734535217285,16,4,0.09308702882865652,0.0003253425182484388,32,12.109735488891602,20.71094512939453,0.7767691612243652,0.7767691612243652,0.7346099128703727,26.359832763671875,7.999,0.8352218270301819,2.4252090454101562,570.0,12.109734535217285,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
11,TrialState.COMPLETE,12.466974258422852,32,8,0.1839315467001685,0.0003122720186934885,64,12.466973304748535,21.526567459106445,0.7588407397270203,0.7588407397270203,0.7915663319391418,25.997882843017578,7.999,0.8328028917312622,1.8009693622589111,570.0,12.466974258422852,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
12,TrialState.COMPLETE,12.987709045410156,32,8,0.107674892902857,0.0028588454503539608,32,12.987709045410156,21.97565269470215,0.748673677444458,0.748673677444458,0.7102995506482608,26.36526870727539,7.999,0.8407583236694336,1.455228567123413,570.0,12.987709045410156,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
13,TrialState.COMPLETE,18.636327743530273,16,8,0.17750509077901785,0.00013213778677526118,64,18.636327743530273,34.4598503112793,0.38201040029525757,0.38201040029525757,0.30494494708429454,35.43894577026367,7.999,0.7106127142906189,3.986872434616089,570.0,18.636327743530273,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
14,TrialState.COMPLETE,11.865316390991211,32,2,0.0718588291173265,0.00045949692168230295,128,11.865316390991211,20.570709228515625,0.7797819375991821,0.7797819375991821,0.7715680144575119,25.66039276123047,7.999,0.8427830934524536,2.126389265060425,570.0,11.865316390991211,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
15,TrialState.COMPLETE,12.957504272460938,16,8,0.21359334066402347,0.00018583755295712603,32,12.957504272460938,22.218238830566406,0.7430943250656128,0.7430943250656128,0.6473510955175286,26.28287124633789,7.999,0.8404443264007568,1.6188833713531494,570.0,12.957504272460938,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
16,TrialState.COMPLETE,12.091660499572754,16,8,0.14906899892367198,0.0005076781147545928,64,12.09166145324707,20.58417510986328,0.7794935703277588,0.7794935703277588,0.7329258853702131,26.2431583404541,7.999,0.8310770392417908,1.101366639137268,570.0,12.091660499572754,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
17,TrialState.COMPLETE,11.823139190673828,32,8,0.010992380679796132,0.00018778076270349093,32,11.823138236999512,19.96088409423828,0.792645275592804,0.792645275592804,0.8047069557726206,25.047340393066406,7.999,0.8503068685531616,1.2892892360687256,570.0,11.823139190673828,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
