number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
10,TrialState.COMPLETE,0.48572617769241333,224,2,0.4847685553939329,0.00023373668585598394,64,29.360796958544483,49.44814393729375,-0.28945088051405765,-0.28945088051405765,-0.343078683452092,65.02159449666144,7.999000000000001,-0.1702762316344535,9.466457469640355,19.0,0.48572617769241333
11,TrialState.COMPLETE,0.5212393999099731,224,2,0.020662954183163225,0.0002984908637114654,64,30.141350993757378,50.3318702573478,-0.33595229512895086,-0.33595229512895086,-0.37642902622167296,67.55076350702922,7.999000000000001,-0.28021584540075595,7.74479353059998,19.0,0.5212393999099731
12,TrialState.COMPLETE,0.4782290458679199,224,1,0.2590397910150486,0.00030329957045404136,128,29.302746197086492,49.23291959501352,-0.2782505710008718,-0.2782505710008718,-0.35745090326392925,64.64445731744405,7.999000000000001,-0.12869330318743377,11.179654017957395,19.0,0.4782290458679199
13,TrialState.COMPLETE,0.44685301184654236,320,1,0.0873489663206011,0.00010263683043323413,128,28.647636528929617,48.168836710650346,-0.22359341134293942,-0.22359341134293942,-0.29735132001579045,62.65746085726445,7.999000000000001,-0.03413733520408879,10.998869175064161,19.0,0.44685301184654236
14,TrialState.COMPLETE,0.4814324676990509,320,2,0.20852803248827267,0.00011775163468870734,128,29.245030050447546,49.65909554188962,-0.30047624679180784,-0.30047624679180784,-0.3660751832603175,64.42757835257244,7.999000000000001,-0.1616912158207049,8.87119001547992,19.0,0.4814324676990509
15,TrialState.COMPLETE,0.4766581952571869,320,2,0.11356950582543923,0.00016673014681555865,64,29.26742359635601,49.10863129738049,-0.27180484105442315,-0.27180484105442315,-0.3364603536913713,64.59962544838521,7.999000000000001,-0.13598867164943806,10.995457700351167,19.0,0.4766581952571869
16,TrialState.COMPLETE,0.47909873723983765,256,1,0.3095035063495388,0.00016782108792050393,128,29.235733732001425,49.3054682711115,-0.2820205571786243,-0.2820205571786243,-0.34518150204298004,64.49720172985117,7.999000000000001,-0.14445868050586896,9.657571305368055,19.0,0.47909873723983765
17,TrialState.COMPLETE,0.448775976896286,160,1,0.47661128988317975,0.0001048264900826269,128,28.667133752692237,48.26609173501291,-0.22853937844218963,-0.22853937844218963,-0.3048850328053254,62.759738693406376,7.999000000000001,-0.04197045337429528,11.10108538077076,19.0,0.448775976896286
18,TrialState.COMPLETE,0.5383181571960449,160,1,0.4838160968738261,0.002137040666190353,32,32.527495558947734,51.68046517011296,-0.4085025630945889,-0.4085025630945889,-0.2713465853106707,70.50391437317003,7.999000000000001,-0.25060172292365923,9.708857332562292,19.0,0.5383181571960449
19,TrialState.COMPLETE,0.44980835914611816,192,2,0.08406570935564872,0.00010380836837556018,64,28.590922677379762,48.3892109498546,-0.23481499407211115,-0.23481499407211115,-0.2995322510800589,62.48086853582262,7.999000000000001,-0.060416515412142546,10.265503501879119,19.0,0.44980835914611816
20,TrialState.COMPLETE,0.5294371843338013,128,2,0.42624226029312895,0.0014523944715536968,128,31.05297622995507,50.97825906319103,-0.3704866629242589,-0.3704866629242589,-0.31958979488247596,67.8637236492909,7.999000000000001,-0.26995178252104823,9.103473626321279,19.0,0.5294371843338013
21,TrialState.COMPLETE,0.47032880783081055,192,2,0.08171380582346782,0.00010185348771068139,64,29.05782173342248,48.88720011134254,-0.2603615432150579,-0.2603615432150579,-0.30200355687494973,64.10001262128525,7.999000000000001,-0.12038902375152616,9.787528674505882,19.0,0.47032880783081055
22,TrialState.COMPLETE,0.49219775199890137,192,3,0.08543549472494028,0.00012965813384386505,64,29.549152798038637,49.73368871984737,-0.304386084944968,-0.304386084944968,-0.3774104270846186,65.75695201689791,7.999000000000001,-0.18119365541099608,9.099277468003292,19.0,0.49219775199890137
23,TrialState.COMPLETE,0.5102261304855347,128,1,0.21252718426052156,0.00021671990162591755,64,29.77652978748165,50.16017637892665,-0.3268533443470134,-0.3268533443470134,-0.4122079792107305,66.30949473358397,7.999000000000001,-0.2369455793178672,10.14011183648145,19.0,0.5102261304855347
24,TrialState.COMPLETE,0.5043613314628601,256,2,0.06433684389245126,0.00013620609906071096,64,29.640783349585856,49.9964253571264,-0.31820429424447183,-0.31820429424447183,-0.35827407615656837,65.73876775157375,7.999000000000001,-0.2371190340679652,8.41911141998489,19.0,0.5043613314628601
25,TrialState.COMPLETE,0.5352611541748047,192,1,0.1685844566366419,0.0004493683776127907,64,30.32713095751201,50.55284397009452,-0.34770859876571203,-0.34770859876571203,-0.4087660474715711,67.62466014685344,7.999000000000001,-0.3029579466061989,14.289523553610282,19.0,0.5352611541748047
26,TrialState.COMPLETE,0.49304595589637756,128,2,0.006127958896758545,0.00022790217840216778,128,29.387889934853334,49.752391970532756,-0.30536734524928577,-0.30536734524928577,-0.3749077609269762,64.95198079828972,7.999000000000001,-0.19464778527964954,11.159011232079624,19.0,0.49304595589637756
27,TrialState.COMPLETE,0.47900572419166565,256,1,0.1187353419868657,0.00013779768037499955,64,29.257486627356645,49.5420978225099,-0.29435557479750285,-0.29435557479750285,-0.37263404912885223,64.46239583862997,7.999000000000001,-0.14151477874455543,9.314463896647876,19.0,0.47900572419166565
28,TrialState.COMPLETE,0.48203104734420776,192,2,0.4193439436052367,0.00010057767416700203,32,29.218624791302094,49.611369677132735,-0.2979777506857799,-0.2979777506857799,-0.35818046508579626,64.27497576447962,7.999000000000001,-0.16756124577712028,8.826550342387199,19.0,0.48203104734420776
29,TrialState.COMPLETE,0.5256571769714355,160,3,0.3225914414108628,0.00034951987147837044,128,30.31620554993251,50.49759106721909,-0.34476419000665315,-0.34476419000665315,-0.44582738628193375,68.39490447200203,7.999000000000001,-0.2752930512639342,9.511690759319615,19.0,0.5256571769714355
