number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
12,TrialState.COMPLETE,0.41390150785446167,160,2,0.47811358164990225,0.0002063192082462754,64,22.37568819277826,37.779034986662175,-0.23687941160912462,-0.23687941160912462,-0.18757001703266485,59.110443420471846,8.996000000000002,-0.20724030648189817,6.938874446255407,84.0,0.41390150785446167
13,TrialState.COMPLETE,0.3768756687641144,224,2,0.24933878413919447,0.00019881414839016773,64,22.382009950129657,36.75473938281351,-0.17071810657019815,-0.17071810657019815,-0.14637654664060284,57.60394176741539,8.996000000000002,-0.0420587222549027,11.652737387660354,84.0,0.3768756687641144
14,TrialState.COMPLETE,0.4489555358886719,160,2,0.4289929873560551,0.00033266640675826484,64,23.071229608083293,38.746219901338925,-0.3010210337409813,-0.3010210337409813,-0.24823877096691205,61.82798363469944,8.996000000000002,-0.36728299048579527,7.179216729143018,84.0,0.4489555358886719
15,TrialState.COMPLETE,0.4221774637699127,224,2,0.25911607785262114,0.0001360644886054558,64,22.284569716056765,37.791334126494704,-0.23768488634415963,-0.23768488634415963,-0.20058151391008128,59.88831533100456,8.996000000000002,-0.28784143305082144,6.804985285399723,84.0,0.4221774637699127
16,TrialState.COMPLETE,0.45832881331443787,320,1,0.2954038992607804,0.0003013830053392058,64,23.300657913744015,38.686072584393855,-0.2969849142389862,-0.2969849142389862,-0.25954638775740246,63.084038810889375,8.996000000000002,-0.37614946749392897,7.127559335953717,84.0,0.45832881331443787
17,TrialState.COMPLETE,0.643147349357605,128,3,0.08702951800440822,0.0017080659935001274,64,25.792015582544092,40.751276812240015,-0.43915669068762986,-0.43915669068762986,-0.12315647823551568,77.72144121179598,8.996000000000002,-1.0989182879954988,8.640607952552495,84.0,0.643147349357605
18,TrialState.COMPLETE,0.35382279753685,192,1,0.20760330818165001,0.0001512687730801295,128,21.644911522197027,36.37602050966572,-0.1467163694653566,-0.1467163694653566,-0.16989441382944426,55.4685123711141,8.996000000000002,0.03209025606651039,9.681855339677343,84.0,0.35382279753685
19,TrialState.COMPLETE,0.3813615143299103,256,1,0.20836746187424332,0.00016822268661557014,128,22.18364566020548,37.38133036349093,-0.21097491471309104,-0.21097491471309104,-0.1902237585288118,57.12578065443709,8.996000000000002,-0.07158779606113086,7.873615689116528,84.0,0.3813615143299103
20,TrialState.COMPLETE,0.39024949073791504,192,1,0.30462997810525627,0.0004272316794982085,128,22.209205174557482,37.6861349463006,-0.23080382666766597,-0.23080382666766597,-0.22954763809108836,57.58566100936896,8.996000000000002,-0.10715562441820259,7.36416414496105,84.0,0.39024949073791504
21,TrialState.COMPLETE,0.4196080267429352,192,2,0.22385214556518943,0.00013604637213281747,128,22.147850369923304,37.5870985592697,-0.22434340298109,-0.22434340298109,-0.1821256620618965,59.37592415019751,8.996000000000002,-0.28882897483074865,6.467269759850694,84.0,0.4196080267429352
22,TrialState.COMPLETE,0.3955206871032715,128,1,0.41168281824146213,0.00024671316609244727,128,22.518376380871683,38.088629956336476,-0.25723465282040237,-0.25723465282040237,-0.32992395358102455,58.59476959107581,8.996000000000002,-0.11877319838737521,9.16739066946976,84.0,0.3955206871032715
23,TrialState.COMPLETE,0.45666471123695374,192,1,0.11505123339057621,0.00014407591604756115,32,23.18909511548063,38.73207804059259,-0.3000714959195683,-0.3000714959195683,-0.24390958297096166,62.68392711012881,8.996000000000002,-0.3680239679552244,7.675454693365437,84.0,0.45666471123695374
24,TrialState.COMPLETE,0.34716057777404785,128,1,0.1734982066116189,0.0001084431626846733,128,21.5338237420103,36.38484076953707,-0.14727253599871304,-0.14727253599871304,-0.22055245965192416,55.38456081246489,8.996000000000002,0.051888286250891036,9.770955431464825,84.0,0.34716057777404785
25,TrialState.COMPLETE,0.36247265338897705,128,1,0.1745519836646499,0.00023940089844946017,128,21.721986177430537,36.945533171467034,-0.1829040446207113,-0.1829040446207113,-0.21621586901355583,55.891352504948244,8.996000000000002,-0.00924767164665985,8.793722312180071,84.0,0.36247265338897705
26,TrialState.COMPLETE,0.3579407334327698,128,1,0.18322981430497967,0.0002337380643574838,128,21.605782992676232,36.91751621559472,-0.18111065843810792,-0.18111065843810792,-0.2007374817056251,55.22625695419669,8.996000000000002,0.006900678525139203,8.241336551796765,84.0,0.3579407334327698
27,TrialState.COMPLETE,0.39951133728027344,128,1,0.08125010484680933,0.00037603051159987245,128,22.35554474754403,37.26664199897037,-0.2035556132929628,-0.2035556132929628,-0.16531064526510764,58.226783871705834,8.996000000000002,-0.16460104483949367,7.594767156697755,84.0,0.39951133728027344
28,TrialState.COMPLETE,0.40520089864730835,96,1,0.19036319419825992,0.00025447114911786013,128,22.065150562418637,37.72504948067143,-0.23334698406834153,-0.23334698406834153,-0.1796489559377823,57.29333978044975,8.996000000000002,-0.22185078184016338,5.99030322577231,84.0,0.40520089864730835
29,TrialState.COMPLETE,0.37039798498153687,160,1,0.14892196540385114,0.00012952675886530442,32,22.028348981418752,36.795635111275935,-0.17332479111451748,-0.17332479111451748,-0.20960858639320912,57.00193168896352,8.996000000000002,-0.01703290707097138,10.125752812085823,84.0,0.37039798498153687
