number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
0,TrialState.COMPLETE,8.47178840637207,32,8,0.18033450352296262,0.0011114989443094978,64,8.471787452697754,14.452637672424316,0.8208718299865723,0.8208718299865723,0.8803037546479554,21.16436767578125,8.996,0.8810747265815735,2.3781051635742188,1260.0,8.47178840637207,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
1,TrialState.COMPLETE,9.751348495483398,96,8,0.04184815819561255,0.00027010527749605503,128,9.751349449157715,17.207605361938477,0.7460720539093018,0.7460720539093018,0.8569207674684854,22.870847702026367,8.996,0.8483214974403381,2.012500047683716,1260.0,9.751348495483398,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
2,TrialState.COMPLETE,8.805458068847656,64,8,0.2896896099223678,0.0015635108708133452,128,8.805458068847656,15.417449951171875,0.7961574792861938,0.7961574792861938,0.8975705217525737,20.68467140197754,8.996,0.8769792318344116,1.2497482299804688,1260.0,8.805458068847656,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
3,TrialState.COMPLETE,10.202675819396973,64,1,0.15602040635334324,0.000642033033629786,64,10.202675819396973,18.525880813598633,0.7056748270988464,0.7056748270988464,0.7179577439250017,23.201828002929688,8.996,0.8482972383499146,2.1544744968414307,1260.0,10.202675819396973,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
4,TrialState.COMPLETE,9.067129135131836,16,8,0.1166031869068446,0.0002516607127550297,32,9.06712818145752,15.067435264587402,0.8053078651428223,0.8053078651428223,0.8988654126944318,22.246889114379883,8.996,0.8612743020057678,2.3719260692596436,1260.0,9.067129135131836,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
5,TrialState.COMPLETE,8.935462951660156,64,1,0.24463842853645024,0.0011069143219393448,64,8.935462951660156,15.433785438537598,0.7957252860069275,0.7957252860069275,0.7689261177337279,21.727306365966797,8.996,0.8683297634124756,1.6552621126174927,1260.0,8.935462951660156,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
6,TrialState.COMPLETE,9.37070083618164,64,1,0.21888185350141923,0.000874479618932312,32,9.37070083618164,15.982739448547363,0.7809354066848755,0.7809354066848755,0.8843375641567214,22.543296813964844,8.996,0.8595744371414185,1.3609755039215088,1260.0,9.37070083618164,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
7,TrialState.COMPLETE,9.339212417602539,96,2,0.032367428097991334,0.00011128194768838959,32,9.339211463928223,16.12712287902832,0.7769596576690674,0.7769596576690674,0.7717623664546134,23.654296875,8.996,0.841134250164032,2.246821641921997,1260.0,9.339212417602539,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
8,TrialState.COMPLETE,8.524162292480469,16,4,0.2789092957027719,0.0015620386984526499,64,8.524161338806152,15.065596580505371,0.805355429649353,0.805355429649353,0.806721220368885,20.724695205688477,8.996,0.8734633922576904,1.6747270822525024,1260.0,8.524162292480469,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
9,TrialState.COMPLETE,9.015628814697266,32,1,0.1281323365878769,0.0016155001304356408,32,9.015629768371582,15.898641586303711,0.783234715461731,0.783234715461731,0.882179709356081,21.60125160217285,8.996,0.8681113123893738,1.828506350517273,1260.0,9.015628814697266,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
