number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.5591194033622742,160,3,0.36599697090570255,0.0007661100707771367,32,32.34145472743961,52.29083258769178,-0.4313290047460465,-0.4313290047460465,-0.27968883263603805,69.66071140973943,7.999000000000001,-0.41416273260252856,4.660713987530557,19.0,0.5591194033622742
1,TrialState.COMPLETE,0.4505036771297455,288,2,0.35403628889802274,0.00010725209743172001,32,28.78133611467002,49.68350364446999,-0.2921495691198479,-0.2921495691198479,-0.35062172077368503,60.89212696823621,7.999000000000001,-0.09871174402558713,6.0546764149139545,19.0,0.4505036771297455
2,TrialState.COMPLETE,0.4537760019302368,96,1,0.15212112147976886,0.0005958389350068958,128,28.92416577697967,49.19747694970799,-0.26699243029846054,-0.26699243029846054,-0.3287515571050983,61.720720746277536,7.999000000000001,-0.0954520174853517,6.110942567964459,19.0,0.4537760019302368
3,TrialState.COMPLETE,0.45855483412742615,96,1,0.18318092164684585,0.000471705203762518,32,28.92229356182872,47.953007260895355,-0.20370497247765074,-0.20370497247765074,-0.15792069114151408,62.58002193845725,7.999000000000001,-0.07911750766483538,4.308496688161215,19.0,0.45855483412742615
4,TrialState.COMPLETE,0.43547943234443665,224,1,0.3037724259507192,0.0001786013788939711,128,28.61668982227032,49.15501759235989,-0.2648064454149366,-0.2648064454149366,-0.3118315873408406,60.480313879014645,7.999000000000001,-0.04231282791641866,6.01237484642601,19.0,0.43547943234443665
5,TrialState.COMPLETE,0.5197113752365112,288,1,0.048836057003191935,0.0010249322216924156,128,30.96752804446721,51.059318206713954,-0.36470373802725087,-0.36470373802725087,-0.32492363881595443,67.14613869668536,7.999000000000001,-0.2805404653738168,6.070252122699581,19.0,0.5197113752365112
6,TrialState.COMPLETE,0.48322033882141113,64,3,0.12938999080000846,0.0009519754482692679,128,29.579988972457144,50.507627792621356,-0.3353721085554018,-0.3353721085554018,-0.3580900350402283,62.57641571344562,7.999000000000001,-0.2098771887064148,5.3108593549313845,19.0,0.48322033882141113
7,TrialState.COMPLETE,0.5729902386665344,96,3,0.3875664116805573,0.002442046084491142,128,32.48344982099199,52.47595824283634,-0.4414816358835081,-0.4414816358835081,-0.2903340450448382,70.64409931158804,7.999000000000001,-0.43886555382388237,4.040920142184178,19.0,0.5729902386665344
8,TrialState.COMPLETE,0.42890435457229614,64,1,0.022613644455269033,0.0003023795012558478,128,28.53119422468439,48.88234437780041,-0.250813071049254,-0.250813071049254,-0.2986522975248753,60.15258800615162,7.999000000000001,-0.022965027506144153,5.447863575271983,19.0,0.42890435457229614
9,TrialState.COMPLETE,0.4104241132736206,160,1,0.27134804157912423,0.00016149614799999194,128,28.25342971204211,47.90806545190239,-0.20144979257547346,-0.20144979257547346,-0.25900802356859276,59.90920155934116,7.999000000000001,0.05097392187578631,6.639793655214337,19.0,0.4104241132736206
10,TrialState.COMPLETE,0.4295237362384796,192,2,0.4847685553939329,0.0001062996582408466,64,28.67287356603396,48.72375831107755,-0.2427103598783007,-0.2427103598783007,-0.3194630984468987,61.165932341465435,7.999000000000001,-0.01117649959439393,7.481489864804953,19.0,0.4295237362384796
11,TrialState.COMPLETE,0.4616641104221344,160,2,0.005439474756386554,0.00025048530900246906,64,29.03847601066269,49.5895570933344,-0.2872675372320357,-0.2872675372320357,-0.3070581308802207,61.783924932300515,7.999000000000001,-0.12259103077691913,4.434166028602196,19.0,0.4616641104221344
12,TrialState.COMPLETE,0.44213107228279114,224,1,0.23126164616691092,0.0002701914791472316,128,28.691388112008156,49.48522464597812,-0.28185662016612856,-0.28185662016612856,-0.33817723854464177,60.65929481060744,7.999000000000001,-0.07134256155721763,5.95491415354578,19.0,0.44213107228279114
13,TrialState.COMPLETE,0.4396451711654663,128,1,0.09357396189138681,0.00029684656215607334,128,28.739908235563266,49.02452532215395,-0.25809997287122965,-0.25809997287122965,-0.28922803746440096,61.08437468694036,7.999000000000001,-0.04137362797875621,6.016005605024323,19.0,0.4396451711654663
14,TrialState.COMPLETE,0.45518290996551514,64,2,0.24362346988259184,0.00019110787233326342,128,28.95914001036691,49.7007939627694,-0.2930490855893584,-0.2930490855893584,-0.33386711841790206,61.18057941573698,7.999000000000001,-0.11817390059388533,5.50905372559409,19.0,0.45518290996551514
15,TrialState.COMPLETE,0.4610424041748047,320,2,0.4486861840756169,0.00037375272392628473,64,29.01088631960729,50.043691818137965,-0.3109527538814989,-0.3109527538814989,-0.3451522937052467,61.06942887285839,7.999000000000001,-0.14968085080160787,4.619073418414405,19.0,0.4610424041748047
16,TrialState.COMPLETE,0.43376225233078003,160,1,0.2954038992607804,0.00017238277447470415,128,28.684581857974717,48.748691050186835,-0.24398251546801952,-0.24398251546801952,-0.2978932094082829,60.69169896194131,7.999000000000001,-0.037860965504658006,5.3259768621472325,19.0,0.43376225233078003
17,TrialState.COMPLETE,0.5873007774353027,224,1,0.19916564385754043,0.0017080659935001274,128,32.20171144846936,52.65453982055611,-0.45130937763493484,-0.45130937763493484,-0.3404726599785308,70.46838191548291,7.999000000000001,-0.5224231009560178,4.785479300952785,19.0,0.5873007774353027
