number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.505785346031189,160,3,0.36599697090570255,0.0007661100707771367,32,30.509757829966958,50.54374183037778,-0.34071397838056794,-0.34071397838056794,-0.3645724197172977,66.44106161824394,7.999000000000001,-0.21251080406404643,10.29850358728763,19.0,0.505785346031189
1,TrialState.COMPLETE,0.5163977146148682,288,2,0.35403628889802274,0.00010725209743172001,32,30.053243472253023,50.64045106749867,-0.34584946954261886,-0.34584946954261886,-0.38380206070658596,66.55733194696212,7.999000000000001,-0.28585715101769194,7.195724776978817,19.0,0.5163977146148682
2,TrialState.COMPLETE,0.5220373868942261,96,1,0.15212112147976886,0.0005958389350068958,128,30.638401107100513,49.226131113151226,-0.2717237004261761,-0.2717237004261761,-0.27633529719247063,67.83934120185347,7.999000000000001,-0.2522692405447413,15.837916342878874,19.0,0.5220373868942261
3,TrialState.COMPLETE,0.540489673614502,96,1,0.18318092164684585,0.000471705203762518,32,30.80371639602106,51.25345362104593,-0.3786296881664657,-0.3786296881664657,-0.3898263367799151,67.83827784086336,7.999000000000001,-0.3322879916814532,8.545805720299002,19.0,0.540489673614502
4,TrialState.COMPLETE,0.4727209806442261,224,1,0.3037724259507192,0.0001786013788939711,128,29.364495405531006,49.12884523204211,-0.266702038032278,-0.266702038032278,-0.3288068920169611,64.40283061722992,7.999000000000001,-0.12003736274694532,10.567110368100735,19.0,0.4727209806442261
5,TrialState.COMPLETE,0.5420215725898743,288,1,0.048836057003191935,0.0010249322216924156,128,30.867474510483767,51.212105869769786,-0.37640621871094915,-0.37640621871094915,-0.40452009255230403,69.05107697023134,7.999000000000001,-0.32285369129129604,9.672135750412723,19.0,0.5420215725898743
6,TrialState.COMPLETE,0.5323752760887146,64,3,0.12938999080000846,0.0009519754482692679,128,30.634513806202587,50.135945942282774,-0.3191670157085511,-0.3191670157085511,-0.33444614675983697,68.66538989484343,7.999000000000001,-0.29287228209073457,15.43626236641465,19.0,0.5323752760887146
7,TrialState.COMPLETE,0.5227472186088562,96,3,0.3875664116805573,0.002442046084491142,128,30.83764179229736,50.78382737889544,-0.3534811589424729,-0.3534811589424729,-0.3427695933906971,66.57213163640643,7.999000000000001,-0.26773306691836574,10.166310325263334,19.0,0.5227472186088562
8,TrialState.COMPLETE,0.4775831699371338,64,1,0.022613644455269033,0.0003023795012558478,128,29.445855308770717,49.241283895807705,-0.27250674464533664,-0.27250674464533664,-0.332256346131909,64.65012899521243,7.999000000000001,-0.1320704254795655,11.623865893505553,19.0,0.4775831699371338
9,TrialState.COMPLETE,0.4782300591468811,160,1,0.27134804157912423,0.00016149614799999194,128,29.374477278354057,48.59473711859355,-0.23930964899451923,-0.23930964899451923,-0.2822450708722022,64.54638117373855,7.999000000000001,-0.13727657996865195,12.24465077230835,19.0,0.4782300591468811
