number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
0,TrialState.COMPLETE,9.713014602661133,32,8,0.18033450352296262,0.0011114989443094978,64,9.713013648986816,17.56744956970215,0.8352582454681396,0.8352582454681396,0.8018690892610787,20.257999420166016,7.999,0.8884936571121216,0.662379264831543,133.0,9.713014602661133,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
1,TrialState.COMPLETE,10.299676895141602,96,8,0.04184815819561255,0.00027010527749605503,128,10.299676895141602,18.660673141479492,0.8141164779663086,0.8141164779663086,0.7576808115758981,21.077749252319336,7.999,0.8813338279724121,1.4500257968902588,133.0,10.299676895141602,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
2,TrialState.COMPLETE,10.017374038696289,64,8,0.2896896099223678,0.0015635108708133452,128,10.017374992370605,17.079286575317383,0.8442866802215576,0.8442866802215576,0.8265198964142009,22.01605987548828,7.999,0.877079427242279,0.43148672580718994,133.0,10.017374038696289,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
3,TrialState.COMPLETE,10.558571815490723,64,1,0.15602040635334324,0.000642033033629786,64,10.558570861816406,17.955488204956055,0.8279000520706177,0.8279000520706177,0.7957397063958385,22.525774002075195,7.999,0.8734000325202942,0.8375357389450073,133.0,10.558571815490723,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
4,TrialState.COMPLETE,9.443197250366211,16,8,0.1166031869068446,0.0002516607127550297,32,9.443197250366211,16.892610549926758,0.8476719856262207,0.8476719856262207,0.8608726511523406,20.157764434814453,7.999,0.8925500512123108,0.8933123350143433,133.0,9.443197250366211,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
5,TrialState.COMPLETE,10.310689926147461,64,1,0.24463842853645024,0.0011069143219393448,64,10.310689926147461,18.335763931274414,0.8205331563949585,0.8205331563949585,0.8288932722813964,21.692533493041992,7.999,0.882290244102478,1.9149519205093384,133.0,10.310689926147461,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
6,TrialState.COMPLETE,10.296064376831055,64,1,0.21888185350141923,0.000874479618932312,32,10.296065330505371,18.334224700927734,0.8205633163452148,0.8205633163452148,0.7953564084571477,20.601350784301758,7.999,0.8902721405029297,1.5321623086929321,133.0,10.296064376831055,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
7,TrialState.COMPLETE,9.544189453125,96,2,0.032367428097991334,0.00011128194768838959,32,9.544190406799316,17.303667068481445,0.8401684165000916,0.8401684165000916,0.8233516348252294,19.42064094543457,7.999,0.8983039259910583,1.1444156169891357,133.0,9.544189453125,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
8,TrialState.COMPLETE,10.888304710388184,16,4,0.2789092957027719,0.0015620386984526499,64,10.888304710388184,19.042194366455078,0.8064379692077637,0.8064379692077637,0.743312272517758,22.9868106842041,7.999,0.8581699728965759,1.1671441793441772,133.0,10.888304710388184,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
9,TrialState.COMPLETE,9.585652351379395,32,1,0.1281323365878769,0.0016155001304356408,32,9.585652351379395,17.35394287109375,0.8392382860183716,0.8392382860183716,0.8490575389213516,19.08991813659668,7.999,0.8989460468292236,1.1680587530136108,133.0,9.585652351379395,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
10,TrialState.COMPLETE,10.146951675415039,16,4,0.09308702882865652,0.0003253425182484388,32,10.146951675415039,18.648805618286133,0.814352810382843,0.814352810382843,0.7816501363012469,21.096799850463867,7.999,0.8799779415130615,1.3290175199508667,133.0,10.146951675415039,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
11,TrialState.COMPLETE,10.138575553894043,96,2,0.0084486359370851,0.00011828743217212113,32,10.138575553894043,17.75982093811035,0.8316304683685303,0.8316304683685303,0.8713588528117973,21.031747817993164,7.999,0.886218249797821,1.0822606086730957,133.0,10.138575553894043,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
