number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
0,TrialState.COMPLETE,11.720057487487793,32,8,0.18033450352296262,0.0011114989443094978,64,11.72005844116211,19.5997314453125,0.8000807166099548,0.8000807166099548,0.8143651956109497,24.620237350463867,7.999,0.8607077598571777,1.665726661682129,570.0,11.720057487487793,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
1,TrialState.COMPLETE,15.713919639587402,96,8,0.04184815819561255,0.00027010527749605503,128,15.713920593261719,24.662527084350586,0.6834592819213867,0.6834592819213867,0.7034672468128695,37.19691467285156,7.999,0.7019235491752625,1.8168505430221558,570.0,15.713919639587402,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
2,TrialState.COMPLETE,12.388598442077637,64,8,0.2896896099223678,0.0015635108708133452,128,12.38859748840332,21.055910110473633,0.7692708969116211,0.7692708969116211,0.7500712128944609,25.532934188842773,7.999,0.843988299369812,2.049539089202881,570.0,12.388598442077637,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
3,TrialState.COMPLETE,13.46343994140625,64,1,0.15602040635334324,0.000642033033629786,64,13.463440895080566,21.872146606445312,0.7510355710983276,0.7510355710983276,0.7622507111264832,29.0445499420166,7.999,0.8215928077697754,3.305168390274048,570.0,13.46343994140625,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
4,TrialState.COMPLETE,10.471595764160156,16,8,0.1166031869068446,0.0002516607127550297,32,10.471596717834473,18.167245864868164,0.8282358050346375,0.8282358050346375,0.8084369887503674,22.96491050720215,7.999,0.8707908391952515,0.9285916686058044,570.0,10.471595764160156,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
5,TrialState.COMPLETE,12.519370079040527,64,1,0.24463842853645024,0.0011069143219393448,64,12.519371032714844,21.23712921142578,0.7652822136878967,0.7652822136878967,0.7904739559176096,26.1651668548584,7.999,0.8462426662445068,2.3694324493408203,570.0,12.519370079040527,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
6,TrialState.COMPLETE,12.907430648803711,64,1,0.21888185350141923,0.000874479618932312,32,12.907432556152344,22.149625778198242,0.7446786165237427,0.7446786165237427,0.7267580508792082,26.81717300415039,7.999,0.8231045007705688,2.0194623470306396,570.0,12.907430648803711,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
7,TrialState.COMPLETE,12.387969017028809,96,2,0.032367428097991334,0.00011128194768838959,32,12.387968063354492,20.304357528686523,0.7854478359222412,0.7854478359222412,0.8443580462461167,26.81478500366211,7.999,0.8487343788146973,3.0920324325561523,570.0,12.387969017028809,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
8,TrialState.COMPLETE,12.463363647460938,16,4,0.2789092957027719,0.0015620386984526499,64,12.463362693786621,21.613731384277344,0.7568838000297546,0.7568838000297546,0.8209042079195172,25.335582733154297,7.999,0.8391735553741455,1.8863344192504883,570.0,12.463363647460938,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
9,TrialState.COMPLETE,12.082305908203125,32,1,0.1281323365878769,0.0016155001304356408,32,12.082304954528809,20.74599266052246,0.7760130167007446,0.7760130167007446,0.7927874591911337,24.772266387939453,7.999,0.8532904386520386,1.4516937732696533,570.0,12.082305908203125,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
10,TrialState.COMPLETE,12.203849792480469,16,4,0.09308702882865652,0.0003253425182484388,32,12.203850746154785,20.781606674194336,0.7752432823181152,0.7752432823181152,0.7828251617420156,26.541048049926758,7.999,0.8309060335159302,2.1048378944396973,570.0,12.203849792480469,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
11,TrialState.COMPLETE,11.819421768188477,32,8,0.1839315467001685,0.0003122720186934885,64,11.819422721862793,20.38572883605957,0.7837247252464294,0.7837247252464294,0.7924689122571699,24.468624114990234,7.999,0.8500133752822876,1.364302158355713,570.0,11.819421768188477,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
12,TrialState.COMPLETE,12.681870460510254,32,8,0.107674892902857,0.0028588454503539608,32,12.681870460510254,21.491649627685547,0.7596224546432495,0.7596224546432495,0.7527705172708365,25.771930694580078,7.999,0.8488893508911133,2.267922878265381,570.0,12.681870460510254,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
13,TrialState.COMPLETE,21.533655166625977,16,8,0.17750509077901785,0.00013213778677526118,64,21.533655166625977,39.829341888427734,0.17441719770431519,0.17441719770431519,0.13971428229804983,41.31201171875,7.999,0.5890056490898132,6.118590831756592,570.0,21.533655166625977,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
14,TrialState.COMPLETE,12.045075416564941,32,2,0.0718588291173265,0.00045949692168230295,128,12.045075416564941,20.857032775878906,0.7736088633537292,0.7736088633537292,0.812448907868196,25.378915786743164,7.999,0.8476638197898865,1.8601725101470947,570.0,12.045075416564941,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
15,TrialState.COMPLETE,13.314542770385742,16,8,0.21359334066402347,0.00018583755295712603,32,13.314541816711426,22.57236671447754,0.734839677810669,0.734839677810669,0.6440939314803518,27.343961715698242,7.999,0.830449104309082,1.5576270818710327,570.0,13.314542770385742,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
16,TrialState.COMPLETE,12.539633750915527,16,8,0.14906899892367198,0.0005076781147545928,64,12.539633750915527,21.035018920898438,0.7697284817695618,0.7697284817695618,0.7703998416326499,26.169219970703125,7.999,0.837609589099884,1.145869493484497,570.0,12.539633750915527,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
17,TrialState.COMPLETE,12.73684310913086,32,8,0.010992380679796132,0.00018778076270349093,32,12.736842155456543,21.28321075439453,0.7642624974250793,0.7642624974250793,0.761954860491245,28.08588218688965,7.999,0.8246222138404846,2.3675923347473145,570.0,12.73684310913086,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
18,TrialState.COMPLETE,12.997071266174316,96,4,0.07724670645706176,0.0026580746385044462,64,12.997071266174316,21.980348587036133,0.7485662698745728,0.7485662698745728,0.7351288694882047,26.995346069335938,7.999,0.8158886432647705,0.5662434101104736,570.0,12.997071266174316,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
