number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
10,TrialState.COMPLETE,9.765697479248047,32,4,0.17257963690586214,0.0023856362009689836,64,9.765698432922363,16.1850643157959,0.7753540873527527,0.7753540873527527,0.8531970385447539,23.89742660522461,8.996,0.8464337587356567,2.5692131519317627,1260.0,9.765697479248047,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
11,TrialState.COMPLETE,8.436314582824707,16,4,0.2914507277900083,0.0025427547016317375,64,8.43631362915039,14.527215957641602,0.8190183639526367,0.8190183639526367,0.8425409673077519,20.730688095092773,8.996,0.8751621246337891,1.7107410430908203,1260.0,8.436314582824707,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
12,TrialState.COMPLETE,8.721324920654297,32,4,0.2112011664763656,0.0028588454503539608,64,8.72132396697998,15.621342658996582,0.7907302975654602,0.7907302975654602,0.8935927845433579,20.701833724975586,8.996,0.8755258917808533,1.7471470832824707,1260.0,8.721324920654297,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
13,TrialState.COMPLETE,9.125422477722168,16,2,0.0852061111104794,0.0004051390740426112,64,9.125423431396484,15.200386047363281,0.8018568754196167,0.8018568754196167,0.8157246696490861,24.5301570892334,8.996,0.8302907943725586,2.704941511154175,1260.0,9.125422477722168,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
14,TrialState.COMPLETE,9.078874588012695,32,4,0.19334065958203545,0.0009206387984645227,64,9.078874588012695,16.451295852661133,0.7679027915000916,0.7679027915000916,0.8238303358768784,21.204538345336914,8.996,0.8671364784240723,1.4011675119400024,1260.0,9.078874588012695,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
15,TrialState.COMPLETE,8.518714904785156,16,8,0.25631590061887344,0.0022673941456871215,64,8.518714904785156,15.216227531433105,0.8014436960220337,0.8014436960220337,0.8640321232257072,20.54850959777832,8.996,0.8739678859710693,1.4561845064163208,1260.0,8.518714904785156,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
16,TrialState.COMPLETE,8.651657104492188,16,8,0.2517274367981288,0.0029780625543026963,128,8.651656150817871,14.471864700317383,0.8203948736190796,0.8203948736190796,0.891538185223459,21.68109703063965,8.996,0.8725051879882812,2.7718985080718994,1260.0,8.651657104492188,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
17,TrialState.COMPLETE,8.554919242858887,16,4,0.25789359511264687,0.002136913537214026,64,8.554919242858887,14.630016326904297,0.816447913646698,0.816447913646698,0.8382585974297192,21.671480178833008,8.996,0.8576274514198303,0.8880064487457275,1260.0,8.554919242858887,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
18,TrialState.COMPLETE,8.927351951599121,16,2,0.289925362777868,0.0005852704734611915,64,8.927351951599121,15.50937271118164,0.7937195301055908,0.7937195301055908,0.8013438096447862,21.709016799926758,8.996,0.8631935119628906,1.7435712814331055,1260.0,8.927351951599121,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
19,TrialState.COMPLETE,8.934329986572266,16,8,0.23099050864209233,0.0018259733029969884,128,8.934331893920898,15.938225746154785,0.7821539640426636,0.7821539640426636,0.7875022966321171,21.160995483398438,8.996,0.8683277368545532,1.7832962274551392,1260.0,8.934329986572266,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
20,TrialState.COMPLETE,9.003417015075684,16,4,0.2997751765275606,0.0012678076608913717,64,9.003416061401367,15.405970573425293,0.7964609265327454,0.7964609265327454,0.8512050598919718,22.357263565063477,8.996,0.8638701438903809,2.5545825958251953,1260.0,9.003417015075684,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
21,TrialState.COMPLETE,8.586133003234863,16,4,0.2590921789581936,0.002120814029499945,64,8.586133003234863,15.178790092468262,0.8024195432662964,0.8024195432662964,0.8369197064407489,20.708755493164062,8.996,0.8739487528800964,1.6610376834869385,1260.0,8.586133003234863,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
22,TrialState.COMPLETE,8.93298053741455,16,4,0.2663164220392669,0.002140084244755402,64,8.93298053741455,15.31472396850586,0.7988648414611816,0.7988648414611816,0.825467065651087,21.645580291748047,8.996,0.8683404326438904,1.728742241859436,1260.0,8.93298053741455,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
23,TrialState.COMPLETE,9.466681480407715,16,4,0.21301942286233394,0.0029896800115783045,64,9.466682434082031,17.356552124023438,0.7416570782661438,0.7416570782661438,0.7737298783831588,22.685489654541016,8.996,0.847555935382843,1.2672979831695557,1260.0,9.466681480407715,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
24,TrialState.COMPLETE,9.095277786254883,96,4,0.24797921357898942,0.000762550183545129,64,9.095276832580566,16.19032096862793,0.7752081155776978,0.7752081155776978,0.8570521767551449,21.011032104492188,8.996,0.8709561228752136,2.055816411972046,1260.0,9.095277786254883,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
25,TrialState.COMPLETE,8.902091026306152,16,4,0.26845121183775683,0.00042816129304589043,64,8.902091026306152,15.141518592834473,0.8033886551856995,0.8033886551856995,0.8264028302926356,21.824514389038086,8.996,0.8674032688140869,2.430173635482788,1260.0,8.902091026306152,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
26,TrialState.COMPLETE,8.66162109375,16,8,0.0036767753380551327,0.0012741447861517013,64,8.661620140075684,15.022854804992676,0.8064582943916321,0.8064582943916321,0.8178672431984819,21.871925354003906,8.996,0.864787220954895,2.246645927429199,1260.0,8.66162109375,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
27,TrialState.COMPLETE,9.117757797241211,16,2,0.23150065173214374,0.0020040147861551745,64,9.117756843566895,16.143798828125,0.7764981389045715,0.7764981389045715,0.7972170633827597,21.97652244567871,8.996,0.8553988337516785,1.6077747344970703,1260.0,9.117757797241211,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
28,TrialState.COMPLETE,9.39015007019043,16,4,0.1923225850302741,0.00011548595443112773,32,9.390149116516113,15.990389823913574,0.7807256579399109,0.7807256579399109,0.762301378213854,23.56524085998535,8.996,0.8378476500511169,2.4427433013916016,1260.0,9.39015007019043,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
29,TrialState.COMPLETE,8.720664978027344,96,8,0.27128285595195645,0.0024501765274065972,128,8.720664978027344,15.818278312683105,0.7854205369949341,0.7854205369949341,0.8626090808357432,22.279855728149414,8.996,0.8613564968109131,2.0737621784210205,1260.0,8.720664978027344,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
