number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
10,TrialState.COMPLETE,10.05859088897705,32,4,0.17257963690586214,0.0023856362009689836,64,10.058591842651367,18.41569709777832,0.818964958190918,0.818964958190918,0.7999188922845517,20.420982360839844,7.999,0.8760112524032593,1.2006710767745972,133.0,10.05859088897705,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
11,TrialState.COMPLETE,9.151727676391602,16,8,0.09760799939138542,0.0003122720186934885,32,9.151727676391602,16.810630798339844,0.8491469025611877,0.8491469025611877,0.8186601167157482,19.63408660888672,7.999,0.8979849219322205,1.793241024017334,133.0,9.151727676391602,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
12,TrialState.COMPLETE,8.808586120605469,32,8,0.0803190895983979,0.00035824022722368536,32,8.808585166931152,15.94572639465332,0.8642702698707581,0.8642702698707581,0.8916043159096732,18.167037963867188,7.999,0.907471239566803,1.1027458906173706,133.0,8.808586120605469,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
13,TrialState.COMPLETE,9.798941612243652,32,8,0.06535607515090118,0.0004582848561980978,64,9.798942565917969,17.279132843017578,0.8406213521957397,0.8406213521957397,0.7730988118813942,20.202476501464844,7.999,0.8936487436294556,0.822721004486084,133.0,9.798941612243652,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
14,TrialState.COMPLETE,11.717832565307617,32,2,0.20256911524405427,0.00013414588968887974,128,11.717832565307617,20.934654235839844,0.766052782535553,0.766052782535553,0.7607924217254012,23.11606216430664,7.999,0.8695578575134277,2.773700475692749,133.0,11.717832565307617,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
15,TrialState.COMPLETE,9.387571334838867,32,8,0.008265253352768634,0.000574869952628461,32,9.38757038116455,16.634288787841797,0.8522951602935791,0.8522951602935791,0.8130245130628956,18.853979110717773,7.999,0.9073513150215149,1.2047796249389648,133.0,9.387571334838867,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
16,TrialState.COMPLETE,10.135382652282715,32,8,0.08317341305834895,0.002936688696174875,64,10.135381698608398,18.191049575805664,0.8233548402786255,0.8233548402786255,0.7731994287753531,20.068437576293945,7.999,0.8943166732788086,1.7453800439834595,133.0,10.135382652282715,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
17,TrialState.COMPLETE,9.995138168334961,32,8,0.19626845344719357,0.00018552775471411903,32,9.995139122009277,18.436767578125,0.8185504674911499,0.8185504674911499,0.8011683593338339,21.464494705200195,7.999,0.872763454914093,1.560499906539917,133.0,9.995138168334961,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
18,TrialState.COMPLETE,9.2992525100708,32,4,0.13798924791501443,0.00040807228669344285,64,9.2992525100708,16.622514724731445,0.8525041341781616,0.8525041341781616,0.8552737185646162,19.422725677490234,7.999,0.8940588235855103,1.0628328323364258,133.0,9.2992525100708,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
19,TrialState.COMPLETE,8.903047561645508,96,2,0.1710308435622236,0.0008371038527149873,128,8.903047561645508,15.891416549682617,0.8651933073997498,0.8651933073997498,0.8243102593991314,18.478790283203125,7.999,0.9071167707443237,1.3632135391235352,133.0,8.903047561645508,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
20,TrialState.COMPLETE,9.437721252441406,96,2,0.23895057177671308,0.0007595218602973036,128,9.43772029876709,17.01346778869629,0.8454845547676086,0.8454845547676086,0.8316674662890027,19.332643508911133,7.999,0.8955174684524536,1.0755282640457153,133.0,9.437721252441406,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
21,TrialState.COMPLETE,10.296849250793457,96,2,0.1709849823402171,0.0011633185649566028,128,10.296849250793457,18.222257614135742,0.8227481842041016,0.8227481842041016,0.7971247670230674,21.557708740234375,7.999,0.8722400665283203,1.115129828453064,133.0,10.296849250793457,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
22,TrialState.COMPLETE,9.777379035949707,96,2,0.10751708543716251,0.001003512042423191,128,9.77737808227539,17.59868812561035,0.8346718549728394,0.8346718549728394,0.80690450963338,19.233652114868164,7.999,0.895948588848114,1.152943730354309,133.0,9.777379035949707,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
23,TrialState.COMPLETE,9.75140380859375,96,2,0.17871697477974702,0.0004052636395395635,128,9.75140380859375,17.823257446289062,0.8304255604743958,0.8304255604743958,0.8090872287437789,19.308032989501953,7.999,0.8977659940719604,1.1278223991394043,133.0,9.75140380859375,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
24,TrialState.COMPLETE,9.181293487548828,32,8,0.14802907889554665,0.0007385061747416165,64,9.181292533874512,16.189533233642578,0.8600879907608032,0.8600879907608032,0.8978636445045516,18.86395835876465,7.999,0.9017288684844971,0.8265793919563293,133.0,9.181293487548828,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
25,TrialState.COMPLETE,9.653059005737305,32,8,0.0829833504015741,0.0004823984768225194,128,9.653058052062988,17.185087203979492,0.8423515558242798,0.8423515558242798,0.8026093061978026,20.76618766784668,7.999,0.8912305235862732,1.7796345949172974,133.0,9.653059005737305,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
26,TrialState.COMPLETE,10.101685523986816,96,2,0.23382846069350355,0.0013095950403326595,32,10.101685523986816,17.926790237426758,0.8284497261047363,0.8284497261047363,0.7458336709597466,19.99275016784668,7.999,0.8905195593833923,0.9655413031578064,133.0,10.101685523986816,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
27,TrialState.COMPLETE,9.550379753112793,16,4,0.19894165352351426,0.0019717248610671774,64,9.550378799438477,17.276203155517578,0.8406753540039062,0.8406753540039062,0.821705120742828,20.03362274169922,7.999,0.8963115811347961,1.7315939664840698,133.0,9.550379753112793,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
28,TrialState.COMPLETE,10.599527359008789,32,8,0.15564761624598628,0.000350539385180744,128,10.599526405334473,18.775392532348633,0.8118239641189575,0.8118239641189575,0.7473542897644062,21.901124954223633,7.999,0.8724590539932251,0.6990180015563965,133.0,10.599527359008789,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
29,TrialState.COMPLETE,10.026679039001465,96,8,0.264807798721156,0.00022922981017416353,32,10.026679039001465,17.481351852416992,0.8368690609931946,0.8368690609931946,0.8260871071411513,21.25806427001953,7.999,0.8875532746315002,1.6113227605819702,133.0,10.026679039001465,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
