number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
0,TrialState.COMPLETE,7.535830020904541,32,8,0.18033450352296262,0.0011114989443094978,64,7.535829544067383,13.429183006286621,0.844356894493103,0.844356894493103,0.8526573329060024,18.39216423034668,8.996,0.9015855193138123,1.9461443424224854,588.0,7.535830020904541,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
1,TrialState.COMPLETE,7.99197244644165,96,8,0.04184815819561255,0.00027010527749605503,128,7.991973400115967,13.758821487426758,0.8366221189498901,0.8366221189498901,0.9159350980482326,19.610565185546875,8.996,0.8896844387054443,2.258929491043091,588.0,7.99197244644165,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
2,TrialState.COMPLETE,7.73770809173584,64,8,0.2896896099223678,0.0015635108708133452,128,7.73770809173584,13.819830894470215,0.8351700305938721,0.8351700305938721,0.8283385693113715,18.496397018432617,8.996,0.8957057595252991,1.5192415714263916,588.0,7.73770809173584,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
3,TrialState.COMPLETE,7.715021133422852,64,1,0.15602040635334324,0.000642033033629786,64,7.715020656585693,13.566271781921387,0.8411629796028137,0.8411629796028137,0.8182804131577527,19.045467376708984,8.996,0.8930578827857971,1.336094617843628,588.0,7.715021133422852,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
4,TrialState.COMPLETE,7.923447132110596,16,8,0.1166031869068446,0.0002516607127550297,32,7.923448085784912,13.48298168182373,0.8431073427200317,0.8431073427200317,0.9110304687094744,19.273584365844727,8.996,0.8914706110954285,2.0789074897766113,588.0,7.923447132110596,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
5,TrialState.COMPLETE,7.494962692260742,64,1,0.24463842853645024,0.0011069143219393448,64,7.494962692260742,13.295564651489258,0.8474386930465698,0.8474386930465698,0.9122390843395533,18.5538387298584,8.996,0.898574709892273,1.5962940454483032,588.0,7.494962692260742,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
6,TrialState.COMPLETE,8.0086088180542,64,1,0.21888185350141923,0.000874479618932312,32,8.008607864379883,14.23814582824707,0.8250404596328735,0.8250404596328735,0.8380412918075467,19.163795471191406,8.996,0.8918003439903259,1.5381883382797241,588.0,8.0086088180542,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
7,TrialState.COMPLETE,7.973481178283691,96,2,0.032367428097991334,0.00011128194768838959,32,7.973480701446533,13.719955444335938,0.8375438451766968,0.8375438451766968,0.8090203638003064,20.902057647705078,8.996,0.8764694333076477,2.0005311965942383,588.0,7.973481178283691,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
8,TrialState.COMPLETE,8.015063285827637,16,4,0.2789092957027719,0.0015620386984526499,64,8.015063285827637,14.129119873046875,0.8277096748352051,0.8277096748352051,0.8372442697520143,19.53143882751465,8.996,0.8866148591041565,1.0666742324829102,588.0,8.015063285827637,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
9,TrialState.COMPLETE,8.222262382507324,32,1,0.1281323365878769,0.0016155001304356408,32,8.222262382507324,14.537282943725586,0.817611575126648,0.817611575126648,0.8699046444772387,20.572847366333008,8.996,0.8840726613998413,2.430295705795288,588.0,8.222262382507324,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
10,TrialState.COMPLETE,7.903981685638428,64,4,0.2398545487276329,0.002383666191831985,64,7.903981685638428,14.497909545898438,0.8185982704162598,0.8185982704162598,0.7905644770632526,18.69007682800293,8.996,0.8971755504608154,1.469667911529541,588.0,7.903981685638428,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
11,TrialState.COMPLETE,7.510303020477295,32,2,0.19139152656331826,0.0008839965901907368,64,7.510302543640137,13.120945930480957,0.8514198064804077,0.8514198064804077,0.9003005169986132,18.135465621948242,8.996,0.9013245701789856,1.3117245435714722,588.0,7.510303020477295,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
12,TrialState.COMPLETE,7.66063928604126,32,2,0.22039727537698006,0.00043570990439169126,64,7.660639762878418,13.632652282714844,0.8396047949790955,0.8396047949790955,0.8599831204349924,18.484745025634766,8.996,0.8938575983047485,1.2610334157943726,588.0,7.66063928604126,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
13,TrialState.COMPLETE,8.216594696044922,32,2,0.1891807272586748,0.0004776872905693736,64,8.216594696044922,14.387008666992188,0.8213628530502319,0.8213628530502319,0.8222663067155667,20.148508071899414,8.996,0.8815189599990845,1.4714560508728027,588.0,8.216594696044922,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
14,TrialState.COMPLETE,8.018320083618164,64,1,0.08975825131497782,0.0008124301648390451,64,8.018320083618164,14.491694450378418,0.818753719329834,0.818753719329834,0.8514006169694057,19.168819427490234,8.996,0.8905212879180908,2.013766050338745,588.0,8.018320083618164,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
15,TrialState.COMPLETE,7.846795082092285,32,2,0.25594556965202164,0.00269853035086295,64,7.846795558929443,13.643692970275879,0.83934485912323,0.83934485912323,0.8410640396398537,19.781230926513672,8.996,0.8932945728302002,2.2713186740875244,588.0,7.846795082092285,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
16,TrialState.COMPLETE,8.056028366088867,96,1,0.19100877837206698,0.00031678528389444044,128,8.0560302734375,14.45512580871582,0.8196673393249512,0.8196673393249512,0.9076688478923839,18.800521850585938,8.996,0.893487274646759,1.665803074836731,588.0,8.056028366088867,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
17,TrialState.COMPLETE,7.815868854522705,16,2,0.2629471839822912,0.0011172664075427678,64,7.8158698081970215,13.535762786865234,0.8418765664100647,0.8418765664100647,0.8569121115709042,19.000329971313477,8.996,0.8893490433692932,1.1420894861221313,588.0,7.815868854522705,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
18,TrialState.COMPLETE,7.954423427581787,64,4,0.22458410220500713,0.00017560897260829027,64,7.954422950744629,13.818248748779297,0.8352077603340149,0.8352077603340149,0.8873110653017877,19.23000717163086,8.996,0.8898128271102905,1.847959041595459,588.0,7.954423427581787,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
