number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.42054489254951477,160,3,0.36599697090570255,0.0007661100707771367,32,27.45741414954745,46.09680528284403,-0.1172003736298679,-0.1172003736298679,0.044924252065907666,59.1120425817642,7.999000000000001,0.017757531340400368,3.2038178666435053,19.0,0.42054489254951477
1,TrialState.COMPLETE,0.351915568113327,288,2,0.35403628889802274,0.00010725209743172001,32,25.546489943681916,45.4320751774736,-0.08521194438297885,-0.08521194438297885,-0.04683428115923194,52.63731819337908,7.999000000000001,0.17723908739132732,3.9313425513317357,19.0,0.351915568113327
2,TrialState.COMPLETE,0.34578996896743774,96,1,0.15212112147976886,0.0005958389350068958,128,25.34448072246683,44.87206740686736,-0.058623609306510005,-0.058623609306510005,-0.021038159174928905,52.26157255267401,7.999000000000001,0.1948072540396958,4.290084091298481,19.0,0.34578996896743774
3,TrialState.COMPLETE,0.3975789248943329,96,1,0.18318092164684585,0.000471705203762518,32,27.033456139557938,46.17228247334529,-0.12086189328174468,-0.12086189328174468,-0.07751299382947896,58.252951604816886,7.999000000000001,0.08808396253999418,5.915680528353233,19.0,0.3975789248943329
4,TrialState.COMPLETE,0.341708242893219,224,1,0.3037724259507192,0.0001786013788939711,128,25.36584528611282,45.102771248380805,-0.06953714113148979,-0.06953714113148979,-0.0365413642329242,52.15077009780036,7.999000000000001,0.204829782146569,4.406285180343797,19.0,0.341708242893219
5,TrialState.COMPLETE,0.3654971718788147,288,1,0.048836057003191935,0.0010249322216924156,128,25.944002014212774,45.05956442392868,-0.0674889668023162,-0.0674889668023162,-0.016133510918058258,55.12206678197135,7.999000000000001,0.16275528078550905,5.112810546503643,19.0,0.3654971718788147
6,TrialState.COMPLETE,0.38751283288002014,64,3,0.12938999080000846,0.0009519754482692679,128,26.82703458795219,46.66579810286711,-0.1449507662075955,-0.1449507662075955,-0.10531523658330855,56.10076639287739,7.999000000000001,0.09806438314643395,5.022287534932544,19.0,0.38751283288002014
7,TrialState.COMPLETE,0.4385516047477722,96,3,0.3875664116805573,0.002442046084491142,128,27.560018293472815,46.7841068657907,-0.15076356370948685,-0.15076356370948685,-0.09686123385030232,60.10692006297372,7.999000000000001,-0.024383741151925875,6.766593954741555,19.0,0.4385516047477722
8,TrialState.COMPLETE,0.33919650316238403,64,1,0.022613644455269033,0.0003023795012558478,128,25.038042047224373,44.45167628529359,-0.038880758271713,-0.038880758271713,0.0016536241059821322,51.97243200575716,7.999000000000001,0.20791197858945532,4.681862134631588,19.0,0.33919650316238403
9,TrialState.COMPLETE,0.3523300886154175,160,1,0.27134804157912423,0.00016149614799999194,128,25.538824887729515,45.415100810138895,-0.08440118040560018,-0.08440118040560018,-0.04517633037038493,52.17842317866993,7.999000000000001,0.16458998505026723,3.659751721943777,19.0,0.3523300886154175
10,TrialState.COMPLETE,0.35486704111099243,192,2,0.4847685553939329,0.0003253425182484388,64,25.574752250960778,45.181878556283124,-0.0732922275804051,-0.0732922275804051,-0.026116361588447656,53.5334545321812,7.999000000000001,0.17737345074747146,5.2330512776266715,19.0,0.35486704111099243
11,TrialState.COMPLETE,0.3433856964111328,224,2,0.020662954183163225,0.0002231631564829997,64,25.194716910066276,44.84673999017567,-0.057428895715902595,-0.057428895715902595,-0.014293617893503141,51.83155728635038,7.999000000000001,0.19725315998735327,3.628494958334308,19.0,0.3433856964111328
12,TrialState.COMPLETE,0.3447399139404297,224,1,0.2590397910150486,0.0002530464075998892,128,25.375273519568605,45.114924367578624,-0.07011360076856188,-0.07011360076856188,-0.03137904158359528,52.19301393033584,7.999000000000001,0.1958736311079321,4.1710903525757,19.0,0.3447399139404297
13,TrialState.COMPLETE,0.32684046030044556,320,1,0.0873489663206011,0.00010263683043323413,128,25.022884278843318,44.47071646386827,-0.03977092544365579,-0.03977092544365579,-0.01968975961360675,51.767915898285366,7.999000000000001,0.24643104880830136,5.5202211348587955,19.0,0.32684046030044556
14,TrialState.COMPLETE,0.35479041934013367,320,2,0.09596343863499693,0.0001294186887456383,128,25.777628057585094,45.521474564742284,-0.08948701814239657,-0.08948701814239657,-0.05277587475495871,53.551911534740405,7.999000000000001,0.1815848795580861,5.1213252173357855,19.0,0.35479041934013367
15,TrialState.COMPLETE,0.38368603587150574,320,2,0.009929278472685599,0.00037311843160304316,64,26.317459030888,45.84287529321589,-0.1049258003771929,-0.1049258003771929,-0.03975187733870733,55.27617012136321,7.999000000000001,0.10294684363879447,3.319913558400149,19.0,0.38368603587150574
16,TrialState.COMPLETE,0.3635067045688629,160,1,0.20333019196047025,0.0019497872856607962,128,25.455571801665737,44.22651135626236,-0.02838274850849065,-0.02838274850849065,0.04221149208402497,54.117928271075556,7.999000000000001,0.15874370352244627,4.099456123934401,19.0,0.3635067045688629
17,TrialState.COMPLETE,0.33435919880867004,256,1,0.08819521055826725,0.00010612976970084137,128,25.191462241126754,44.774379553489545,-0.054019315122543654,-0.054019315122543654,-0.027274363399940826,51.816071065578726,7.999000000000001,0.22334645987036117,4.987080185266018,19.0,0.33435919880867004
18,TrialState.COMPLETE,0.3372393548488617,288,1,0.11581370508663033,0.0001166598966969181,32,25.154215660529303,44.56612624967812,-0.044237268612260294,-0.044237268612260294,-0.00988146780813648,52.296560414152495,7.999000000000001,0.22130254057763443,4.744980854089572,19.0,0.3372393548488617
19,TrialState.COMPLETE,0.373308002948761,256,2,0.07623129361311243,0.00016123893973521235,64,26.278440623250503,46.257239555366375,-0.12499046384071799,-0.12499046384071799,-0.07786017340609486,54.47185398314585,7.999000000000001,0.1298198091978192,4.277018399250302,19.0,0.373308002948761
20,TrialState.COMPLETE,0.3798631727695465,256,2,0.21248057582137658,0.001444907306295557,128,26.238982768012736,45.21726561841194,-0.07497412011954907,-0.07497412011954907,-0.019110907399252808,55.913544965548525,7.999000000000001,0.1282172833957842,4.021769985444342,19.0,0.3798631727695465
21,TrialState.COMPLETE,0.34252145886421204,288,1,0.11778626994564778,0.00010083044919993912,32,25.406558832734206,44.9436796638864,-0.062005264045911446,-0.062005264045911446,-0.028241764812295456,52.55763599674515,7.999000000000001,0.20820220624708197,4.677945785630631,19.0,0.34252145886421204
22,TrialState.COMPLETE,0.39043718576431274,320,1,0.06775143060623626,0.00013161810131184602,32,26.739302255669955,46.458134707789355,-0.13478334828133498,-0.13478334828133498,-0.09274874030520097,56.59179048408715,7.999000000000001,0.09317487306874461,5.691448130284857,19.0,0.39043718576431274
23,TrialState.COMPLETE,0.36114341020584106,256,1,0.1599375224736933,0.00021587179215683077,32,25.859933005313216,45.51866362207462,-0.08935247105135935,-0.08935247105135935,-0.046939485525214764,53.83259038970776,7.999000000000001,0.15958452909745469,4.244684971729775,19.0,0.36114341020584106
24,TrialState.COMPLETE,0.33835935592651367,288,1,0.10886642831924101,0.00013074087634952044,32,25.14323029753586,44.51651831750118,-0.041913816946161475,-0.041913816946161475,-0.003804838457938109,52.28103602952899,7.999000000000001,0.21565873181350892,4.318547201829102,19.0,0.33835935592651367
25,TrialState.COMPLETE,0.37142106890678406,320,1,0.05959725382170075,0.00010099402955068295,32,26.078053089444396,45.75480285010222,-0.10068435454038793,-0.10068435454038793,-0.056044371957458594,54.340560996798445,7.999000000000001,0.1313887485485904,3.6261606059691607,19.0,0.37142106890678406
26,TrialState.COMPLETE,0.33413684368133545,256,1,0.15959053993061068,0.00018899689889331366,128,25.013632166290286,44.88366517674063,-0.05917091012748621,-0.05917091012748621,-0.02632197653016899,51.01985790264016,7.999000000000001,0.2170407325388527,3.8866952436489375,19.0,0.33413684368133545
27,TrialState.COMPLETE,0.36742520332336426,192,2,0.22684222183306657,0.0001938788448490659,128,26.261638220859396,46.22241622338028,-0.1232972728681696,-0.1232972728681696,-0.08893415045369157,54.3326641125861,7.999000000000001,0.1482584825332477,4.93043117546706,19.0,0.36742520332336426
28,TrialState.COMPLETE,0.3396621644496918,256,1,0.16598837318202853,0.00014850589291525403,128,25.27884850329695,44.61537029918289,-0.046546236706132005,-0.046546236706132005,-0.015463620788819243,52.86546808684405,7.999000000000001,0.221200383558545,5.4621867863666,19.0,0.3396621644496918
29,TrialState.COMPLETE,0.3509644865989685,192,3,0.14106754589775222,0.0004501774968631372,128,24.982233468180688,44.71349745292038,-0.05115485190548208,-0.05115485190548208,0.021457706337536075,51.13191158752514,7.999000000000001,0.15370305502650772,2.462981162161422,19.0,0.3509644865989685
