number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.3352832794189453,160,3,0.36599697090570255,0.0007661100707771367,32,20.696395053421494,35.03645958584151,-0.06381490044825378,-0.06381490044825378,-0.03237522390389369,53.59876544506821,8.996000000000002,0.0887937477267624,8.457088320936448,84.0,0.3352832794189453
1,TrialState.COMPLETE,0.26882031559944153,288,2,0.35403628889802274,0.00010725209743172001,32,18.77973328529135,32.91845550535999,0.06091578432932965,0.06091578432932965,0.0913567222626025,47.39301461971311,8.996000000000002,0.2772541291302998,5.510539772256818,84.0,0.26882031559944153
2,TrialState.COMPLETE,0.2876732647418976,96,1,0.15212112147976886,0.0005958389350068958,128,19.64429024135283,33.643452107266434,0.019095462459883472,0.019095462459883472,0.06459380241447343,50.144658844015225,8.996000000000002,0.23899087772679606,8.218108450689463,84.0,0.2876732647418976
3,TrialState.COMPLETE,0.26835042238235474,96,1,0.18318092164684585,0.000471705203762518,32,18.878285259929015,32.72699274834613,0.07180795823144104,0.07180795823144104,0.09769906169576581,47.96572791608023,8.996000000000002,0.286669738853097,6.710659782509184,84.0,0.26835042238235474
4,TrialState.COMPLETE,0.26117366552352905,224,1,0.3037724259507192,0.0001786013788939711,128,18.456381255894684,32.33711405174206,0.09379144709240417,0.09379144709240417,0.13955529637345798,46.628604534745655,8.996000000000002,0.2954904073699677,4.683996203640907,84.0,0.26117366552352905
5,TrialState.COMPLETE,0.3402724266052246,288,1,0.048836057003191935,0.0010249322216924156,128,20.285981459937826,35.1341626439389,-0.06975630500440988,-0.06975630500440988,0.004941672103009331,52.17034425810424,8.996000000000002,0.03768829291454556,3.263420068687412,84.0,0.3402724266052246
6,TrialState.COMPLETE,0.28876063227653503,64,3,0.12938999080000846,0.0009519754482692679,128,19.714723320633823,33.8355127149691,0.007864102400049644,0.007864102400049644,0.041839926992427445,49.88025853553476,8.996000000000002,0.23142509817596102,6.568134874517971,84.0,0.28876063227653503
7,TrialState.COMPLETE,0.3326781690120697,96,3,0.3875664116805573,0.002442046084491142,128,20.479104389444753,35.487274137365105,-0.09136726416467122,-0.09136726416467122,-0.040605095403214886,51.9992199179262,8.996000000000002,0.07346393609387203,4.235728403189132,84.0,0.3326781690120697
8,TrialState.COMPLETE,0.26416778564453125,64,1,0.022613644455269033,0.0003023795012558478,128,18.635595434599548,32.59407123150754,0.07933239814922899,0.07933239814922899,0.10922847291513349,47.07295965171072,8.996000000000002,0.2919308350002521,5.526864888728499,84.0,0.26416778564453125
9,TrialState.COMPLETE,0.26464352011680603,160,1,0.27134804157912423,0.00016149614799999194,128,18.730071747710234,32.71848227015514,0.07229063814624337,0.07229063814624337,0.0982201763433247,47.301265183706,8.996000000000002,0.2916791210827878,5.530600989015913,84.0,0.26464352011680603
