number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
0,TrialState.COMPLETE,9.190159797668457,32,8,0.18033450352296262,0.0011114989443094978,64,9.190160751342773,16.19938850402832,0.7776346206665039,0.7776346206665039,0.8766327809025531,22.098979949951172,8.996,0.8651536703109741,2.6205122470855713,2520.0,9.190159797668457,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
1,TrialState.COMPLETE,12.482108116149902,96,8,0.04184815819561255,0.00027010527749605503,128,12.482107162475586,20.216432571411133,0.653678834438324,0.653678834438324,0.7746108119024921,31.034955978393555,8.996,0.753242015838623,4.229773998260498,2520.0,12.482108116149902,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
2,TrialState.COMPLETE,9.335161209106445,64,8,0.2896896099223678,0.0015635108708133452,128,9.335162162780762,15.984309196472168,0.783500075340271,0.783500075340271,0.8899849814895381,23.167177200317383,8.996,0.8515989184379578,2.3492848873138428,2520.0,9.335161209106445,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
3,TrialState.COMPLETE,10.311819076538086,64,1,0.15602040635334324,0.000642033033629786,64,10.31181812286377,18.54438591003418,0.7085964679718018,0.7085964679718018,0.8197444722037592,23.324745178222656,8.996,0.8401049375534058,1.8111709356307983,2520.0,10.311819076538086,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
4,TrialState.COMPLETE,9.570694923400879,16,8,0.1166031869068446,0.0002516607127550297,32,9.570694923400879,15.77682876586914,0.7890840768814087,0.7890840768814087,0.8670512997871609,24.246845245361328,8.996,0.8425966501235962,2.887286901473999,2520.0,9.570694923400879,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
5,TrialState.COMPLETE,10.565886497497559,64,1,0.24463842853645024,0.0011069143219393448,64,10.565885543823242,18.734487533569336,0.7025914192199707,0.7025914192199707,0.8459363118708323,25.104736328125,8.996,0.8254478573799133,2.271714210510254,2520.0,10.565886497497559,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
6,TrialState.COMPLETE,10.22689151763916,64,1,0.21888185350141923,0.000874479618932312,32,10.226890563964844,15.894615173339844,0.7859230041503906,0.7859230041503906,0.8703249312155149,27.16623306274414,8.996,0.8025811314582825,3.3129630088806152,2520.0,10.22689151763916,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
7,TrialState.COMPLETE,10.687456130981445,96,2,0.032367428097991334,0.00011128194768838959,32,10.687457084655762,17.4633846282959,0.741579532623291,0.741579532623291,0.7590486784678232,25.73409652709961,8.996,0.8231900334358215,2.552880048751831,2520.0,10.687456130981445,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
8,TrialState.COMPLETE,9.28913688659668,16,4,0.2789092957027719,0.0015620386984526499,64,9.289137840270996,15.265885353088379,0.802524209022522,0.802524209022522,0.852897981340912,23.709726333618164,8.996,0.8471376299858093,3.53767728805542,2520.0,9.28913688659668,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
9,TrialState.COMPLETE,10.087455749511719,32,1,0.1281323365878769,0.0016155001304356408,32,10.087455749511719,17.389297485351562,0.7437675595283508,0.7437675595283508,0.8321724411596797,23.6999454498291,8.996,0.8445475101470947,2.3701863288879395,2520.0,10.087455749511719,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
