number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.48386824131011963,160,3,0.36599697090570255,0.0007661100707771367,32,23.99106787696198,39.410650195304974,-0.34602411236662456,-0.34602411236662456,-0.33028141454855064,65.09608450195296,8.996000000000002,-0.42290628932011676,10.761650340525135,84.0,0.48386824131011963
1,TrialState.COMPLETE,0.3381362557411194,288,2,0.35403628889802274,0.00010725209743172001,32,20.728628362391117,35.46127872210789,-0.08976893604211011,-0.08976893604211011,-0.052433918268048885,53.370571147063,8.996000000000002,0.05660895159807633,7.771242638481563,84.0,0.3381362557411194
2,TrialState.COMPLETE,0.3996388912200928,96,1,0.15212112147976886,0.0005958389350068958,128,22.749127860069276,37.2841186077734,-0.20468471973127245,-0.20468471973127245,-0.1774648679489328,59.90868397344358,8.996000000000002,-0.10607553653401958,10.5653935707167,84.0,0.3996388912200928
3,TrialState.COMPLETE,0.4453783631324768,96,1,0.18318092164684585,0.000471705203762518,32,23.4646879240579,39.10285431037313,-0.32508140559113174,-0.32508140559113174,-0.2993246774902265,60.088561060552735,8.996000000000002,-0.3396137328344604,22.108219516351447,84.0,0.4453783631324768
4,TrialState.COMPLETE,0.3262772858142853,224,1,0.3037724259507192,0.0001786013788939711,128,20.645949620560135,35.34286348233758,-0.08250299441769404,-0.08250299441769404,-0.07523522216289402,52.78333057334363,8.996000000000002,0.10097173657825165,7.122493497957239,84.0,0.3262772858142853
5,TrialState.COMPLETE,0.44947201013565063,288,1,0.048836057003191935,0.0010249322216924156,128,23.233786960838486,39.02275861957479,-0.3196585476335181,-0.3196585476335181,-0.29781117610215535,61.609838322136326,8.996000000000002,-0.3338230917327911,7.705393283058204,84.0,0.44947201013565063
6,TrialState.COMPLETE,0.37132367491722107,64,3,0.12938999080000846,0.0009519754482692679,128,22.80543739627922,36.40711840266311,-0.14867786528250382,-0.14867786528250382,0.2124704741415644,56.60905536028715,8.996000000000002,-0.029298112618773242,23.857509905559784,84.0,0.37132367491722107
7,TrialState.COMPLETE,0.4085833728313446,96,3,0.3875664116805573,0.002442046084491142,128,22.41050020831171,37.71372657866828,-0.23260673473949822,-0.23260673473949822,-0.2627289396342063,58.92487378445216,8.996000000000002,-0.17385910847338737,12.680762575899688,84.0,0.4085833728313446
8,TrialState.COMPLETE,0.34431192278862,64,1,0.022613644455269033,0.0003023795012558478,128,21.286736914773925,35.78064770664327,-0.10948653513013995,-0.10948653513013995,-0.052396419315661635,54.64933361760587,8.996000000000002,0.061126709545539004,8.834616829013193,84.0,0.34431192278862
9,TrialState.COMPLETE,0.3243976831436157,160,1,0.27134804157912423,0.00016149614799999194,128,20.62533386407281,35.32030150737927,-0.08112135142616661,-0.08112135142616661,-0.08088520700572044,52.86437283463383,8.996000000000002,0.11364552154050023,8.083945394342091,84.0,0.3243976831436157
10,TrialState.COMPLETE,0.3289766013622284,192,2,0.4847685553939329,0.0001062996582408466,64,20.60230512761374,35.06195971952882,-0.06536398927751086,-0.06536398927751086,-0.0585562298669684,53.201718651874394,8.996000000000002,0.08291106982821361,7.876365960618029,84.0,0.3289766013622284
11,TrialState.COMPLETE,0.3574458658695221,224,2,0.25593379523988913,0.00020313025191944355,64,21.39232758831804,36.57917222780386,-0.15956043015063615,-0.15956043015063615,-0.11486454977641114,54.47074311163862,8.996000000000002,-0.02225480472759611,6.654636857734267,84.0,0.3574458658695221
12,TrialState.COMPLETE,0.3545207977294922,224,1,0.269435421640578,0.0002200350195723002,128,21.532311932744776,36.18825607571876,-0.13490876375619432,-0.13490876375619432,-0.055467716651511845,55.05662749077829,8.996000000000002,0.009820046657535997,7.227376896850381,84.0,0.3545207977294922
13,TrialState.COMPLETE,0.3312632739543915,160,1,0.29584181796502984,0.00017258562629785535,128,21.279346149625567,36.069234116576176,-0.12745568677042507,-0.12745568677042507,-0.01719004114749012,53.079531151197045,8.996000000000002,0.08945995104425297,7.39741788716844,84.0,0.3312632739543915
14,TrialState.COMPLETE,0.41672462224960327,256,2,0.45594489115402526,0.0003610811628974879,128,23.26823896777369,39.263265352004204,-0.33597542743950015,-0.33597542743950015,-0.054851888935289805,58.031796125393875,8.996000000000002,-0.2503887994852365,6.2657980289592485,84.0,0.41672462224960327
15,TrialState.COMPLETE,0.36044710874557495,160,2,0.2148384331283203,0.0001516742096109423,64,20.711474744403446,35.85128305102062,-0.11387138132187502,-0.11387138132187502,-0.05364140217295055,53.481203469182894,8.996000000000002,-0.07775873163578018,5.000059678667181,84.0,0.36044710874557495
16,TrialState.COMPLETE,0.37256643176078796,320,1,0.318347963953445,0.0002871141193726388,128,21.792877320185195,37.11413343047664,-0.19372500059566033,-0.19372500059566033,-0.16346664156765534,56.19559166866798,8.996000000000002,-0.04851679824168542,7.144779431612293,84.0,0.37256643176078796
17,TrialState.COMPLETE,0.4611136317253113,192,1,0.10681884278445877,0.0017080659935001274,128,23.26645521734753,38.95665578212389,-0.3151914472558408,-0.3151914472558408,-0.24522412417980743,62.47869779272133,8.996000000000002,-0.37896733086393164,7.10992098981943,84.0,0.4611136317253113
18,TrialState.COMPLETE,0.371491938829422,128,1,0.4264342202471388,0.00013917452221623536,32,21.561532479491547,36.922109385370455,-0.1814045774130677,-0.1814045774130677,-0.13953206127791207,55.22646987869656,8.996000000000002,-0.06592907228212819,5.942871610820973,84.0,0.371491938829422
19,TrialState.COMPLETE,0.3774822950363159,224,2,0.21888348870491614,0.0002319244614145839,64,21.754052632700787,36.90638042007,-0.18039822572555986,-0.18039822572555986,-0.07672547757694193,55.28770283859231,8.996000000000002,-0.10576017419233819,5.3429517231755765,84.0,0.3774822950363159
