number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
10,TrialState.COMPLETE,9.720760345458984,16,4,0.09308702882865652,0.0003253425182484388,32,9.720759391784668,18.001995086669922,0.8270074129104614,0.8270074129104614,0.8014118251817322,20.090349197387695,7.999,0.8827505707740784,0.7934213876724243,133.0,9.720760345458984,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
11,TrialState.COMPLETE,9.079597473144531,16,8,0.09280907292331261,0.0026810594269928963,128,9.079598426818848,16.933542251586914,0.8469328880310059,0.8469328880310059,0.8384295047525521,19.027502059936523,7.999,0.89810711145401,1.7660011053085327,133.0,9.079597473144531,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
12,TrialState.COMPLETE,13.566163063049316,16,8,0.08575629253352977,0.0002701914791472316,128,13.566162109375,24.349897384643555,0.683495044708252,0.683495044708252,0.5686913675079676,28.517213821411133,7.999,0.8174095749855042,3.5252456665039062,133.0,13.566163063049316,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
13,TrialState.COMPLETE,24.204917907714844,16,8,0.09278531563554349,0.00012765182347816972,128,24.20491600036621,43.78730392456055,-0.02348792552947998,-0.02348792552947998,-0.015185066070993347,48.672142028808594,7.999,0.348466157913208,6.67342472076416,133.0,24.204917907714844,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
14,TrialState.COMPLETE,11.683928489685059,16,2,0.12379960209828518,0.0004437228088836465,128,11.683927536010742,22.075164794921875,0.7398677468299866,0.7398677468299866,0.659378890799542,22.566041946411133,7.999,0.8535134196281433,0.6602691411972046,133.0,11.683928489685059,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
15,TrialState.COMPLETE,11.027791976928711,16,8,0.01015347632550384,0.0028308117973759473,32,11.027791023254395,19.493593215942383,0.7971522808074951,0.7971522808074951,0.7265069618919068,23.09191131591797,7.999,0.8540487289428711,0.7424498200416565,133.0,11.027791976928711,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
16,TrialState.COMPLETE,30.49311637878418,16,8,0.06437709335212655,0.00016570011555564105,128,30.49311637878418,50.60277557373047,-0.36689436435699463,-0.36689436435699463,-0.36314669473715244,70.6230697631836,7.999,-0.38887786865234375,8.906399726867676,133.0,30.49311637878418,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
17,TrialState.COMPLETE,9.84992790222168,16,8,0.17516617177949217,0.0029080664598221183,32,9.84992790222168,17.906694412231445,0.8288341760635376,0.8288341760635376,0.782356106633251,20.730846405029297,7.999,0.8813108205795288,1.9743483066558838,133.0,9.84992790222168,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
18,TrialState.COMPLETE,11.237345695495605,96,4,0.12568746157570695,0.00017560897260829027,32,11.237345695495605,19.289344787597656,0.8013808131217957,0.8013808131217957,0.7131657523168786,23.272552490234375,7.999,0.8606416583061218,0.9445388317108154,133.0,11.237345695495605,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
19,TrialState.COMPLETE,9.95112133026123,32,2,0.06473748335653504,0.000491455839656196,128,9.95112133026123,16.63013458251953,0.8523688912391663,0.8523688912391663,0.8654301243311134,23.930675506591797,7.999,0.8640738725662231,1.5497148036956787,133.0,9.95112133026123,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
20,TrialState.COMPLETE,10.903963088989258,16,8,0.20116354278146595,0.0003829595873968061,128,10.903964042663574,19.922943115234375,0.7881184220314026,0.7881184220314026,0.7138747880925993,22.199983596801758,7.999,0.8736839294433594,1.2727724313735962,133.0,10.903963088989258,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
21,TrialState.COMPLETE,10.776902198791504,64,8,0.29247339853869403,0.0019490658995529274,128,10.776901245117188,18.94085693359375,0.8084926009178162,0.8084926009178162,0.7014571831393417,24.062572479248047,7.999,0.8627669811248779,0.938839852809906,133.0,10.776902198791504,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
22,TrialState.COMPLETE,9.3496732711792,64,8,0.1468399490537039,0.002187262543873817,128,9.349672317504883,16.931791305541992,0.8469645380973816,0.8469645380973816,0.8069425837002487,19.04941749572754,7.999,0.8972197771072388,1.0405505895614624,133.0,9.3496732711792,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
23,TrialState.COMPLETE,11.114837646484375,64,8,0.14794655754354208,0.0022917578280861784,128,11.114837646484375,19.291284561157227,0.8013408780097961,0.8013408780097961,0.7076524899156332,22.990093231201172,7.999,0.8578044176101685,0.5758761763572693,133.0,11.114837646484375,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
24,TrialState.COMPLETE,9.860555648803711,16,8,0.10932366022122755,0.0006274759659070303,128,9.860554695129395,17.905410766601562,0.8288586735725403,0.8288586735725403,0.782657392881303,20.10401725769043,7.999,0.8936659097671509,1.6516426801681519,133.0,9.860555648803711,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
25,TrialState.COMPLETE,9.027471542358398,64,8,0.15043710462671,0.0009212761364682493,32,9.027471542358398,16.782201766967773,0.8496567010879517,0.8496567010879517,0.8326392081119642,18.355932235717773,7.999,0.8979514837265015,0.6559803485870361,133.0,9.027471542358398,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
26,TrialState.COMPLETE,9.30348014831543,32,8,0.07503630212778778,0.0008095302254947808,32,9.303482055664062,16.75611686706543,0.8501236438751221,0.8501236438751221,0.799961311046993,18.449424743652344,7.999,0.907429575920105,0.9897154569625854,133.0,9.30348014831543,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
27,TrialState.COMPLETE,10.209309577941895,96,2,0.1710577174697517,0.0002195782387662992,32,10.209309577941895,18.12763786315918,0.8245841860771179,0.8245841860771179,0.7755062640712637,21.629165649414062,7.999,0.8806815147399902,1.2456468343734741,133.0,10.209309577941895,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
28,TrialState.COMPLETE,9.477826118469238,16,4,0.10672449617208399,0.0011875742008364153,32,9.477826118469238,17.79635238647461,0.8309370875358582,0.8309370875358582,0.7681267729198151,18.750741958618164,7.999,0.9020907878875732,1.4660992622375488,133.0,9.477826118469238,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
29,TrialState.COMPLETE,9.36701488494873,32,8,0.19515521466331742,0.0011446717939159025,64,9.367015838623047,17.3122615814209,0.8400096297264099,0.8400096297264099,0.866214186167643,19.0658016204834,7.999,0.8931163549423218,1.1137686967849731,133.0,9.36701488494873,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
