number,state,objective,hidden_size,attention_head_size,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss,use_static_features,static_categoricals,static_reals
12,TrialState.COMPLETE,7.913624286651611,16,4,0.23681262049328264,0.002793561592830937,32,7.913625240325928,13.967909812927246,0.8316187858581543,0.8316187858581543,0.8561143849318967,19.935792922973633,8.996,0.8911370038986206,2.401461124420166,588.0,7.913624286651611,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
13,TrialState.COMPLETE,8.066946029663086,16,2,0.24899643024086843,0.00083031960616825,64,8.066946029663086,13.945948600769043,0.8321478962898254,0.8321478962898254,0.8201909671723294,19.457918167114258,8.996,0.8883456587791443,1.7295498847961426,588.0,8.066946029663086,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
14,TrialState.COMPLETE,8.875972747802734,64,1,0.20792270243351682,0.0003610811628974879,128,8.875972747802734,15.549227714538574,0.7913355827331543,0.7913355827331543,0.7590925720193065,21.95668601989746,8.996,0.8564425706863403,1.6317166090011597,588.0,8.875972747802734,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
15,TrialState.COMPLETE,7.95520544052124,16,4,0.26880702113105837,0.0017828548077927493,32,7.95520544052124,14.185405731201172,0.8263342380523682,0.8263342380523682,0.8703161757033857,18.850452423095703,8.996,0.8921281695365906,2.532940149307251,588.0,7.95520544052124,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
16,TrialState.COMPLETE,7.830944538116455,96,1,0.07340648779348259,0.0009548424890644627,64,7.830944061279297,13.611112594604492,0.840111255645752,0.840111255645752,0.9093371668223426,18.634288787841797,8.996,0.8980486989021301,1.5825471878051758,588.0,7.830944538116455,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
17,TrialState.COMPLETE,9.359350204467773,32,4,0.21040143018648855,0.00043016618348292693,64,9.359349250793457,16.804088592529297,0.7562971115112305,0.7562971115112305,0.7058440677227986,23.383499145507812,8.996,0.2718626856803894,1.8885548114776611,588.0,9.359350204467773,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
18,TrialState.COMPLETE,8.092633247375488,64,2,0.16832587885745665,0.002013878167370491,32,8.092634201049805,15.05756664276123,0.8043227791786194,0.8043227791786194,0.7802311796996478,18.858356475830078,8.996,0.8859777450561523,0.8562238812446594,588.0,8.092633247375488,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
19,TrialState.COMPLETE,8.127706527709961,16,4,0.25462686087479436,0.0007439328387989922,128,8.127706527709961,14.049407005310059,0.8296481966972351,0.8296481966972351,0.8291362392405285,19.64811134338379,8.996,0.8839173913002014,1.3530522584915161,588.0,8.127706527709961,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
20,TrialState.COMPLETE,7.597130298614502,16,1,0.29937158943769837,0.0012504477914009684,64,7.59713077545166,13.252187728881836,0.8484325408935547,0.8484325408935547,0.8877504167124761,18.634366989135742,8.996,0.897178590297699,1.3581377267837524,588.0,7.597130298614502,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
21,TrialState.COMPLETE,8.130403518676758,16,1,0.29857384712201634,0.0012700204240853835,64,8.130404472351074,13.695094108581543,0.8381320834159851,0.8381320834159851,0.883404704998073,20.677762985229492,8.996,0.8868566155433655,3.0320746898651123,588.0,8.130403518676758,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
22,TrialState.COMPLETE,7.519423007965088,16,1,0.274595352330386,0.0013901407357490977,64,7.51942253112793,12.908486366271973,0.8561925888061523,0.8561925888061523,0.8972482710847202,18.365127563476562,8.996,0.9012635946273804,1.6106325387954712,588.0,7.519423007965088,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
23,TrialState.COMPLETE,7.931263446807861,16,1,0.2246858597456589,0.0008006092258381408,64,7.931263446807861,13.818798065185547,0.8351947069168091,0.8351947069168091,0.8406159728018706,19.955810546875,8.996,0.8858723044395447,1.47321617603302,588.0,7.931263446807861,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
24,TrialState.COMPLETE,8.094898223876953,16,1,0.2668730117232886,0.0004688301467601268,64,8.094897270202637,13.64806842803955,0.8392418622970581,0.8392418622970581,0.8656682717872328,21.87131118774414,8.996,0.8655385971069336,2.2201406955718994,588.0,8.094898223876953,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
25,TrialState.COMPLETE,8.56816577911377,64,1,0.1875332243065364,0.0013347265911763198,32,8.56816577911377,15.335380554199219,0.7970356345176697,0.7970356345176697,0.7594097124587739,20.349164962768555,8.996,0.8737729787826538,1.5598887205123901,588.0,8.56816577911377,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
26,TrialState.COMPLETE,8.006415367126465,32,1,0.0036767753380551327,0.0019912661867540803,64,8.006414413452148,14.525599479675293,0.8179046511650085,0.8179046511650085,0.8159315201418795,18.948396682739258,8.996,0.8923720717430115,1.885538935661316,588.0,8.006415367126465,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
27,TrialState.COMPLETE,7.869748115539551,96,1,0.2682222238638906,0.0009817231728699684,64,7.869748115539551,14.423324584960938,0.8204599022865295,0.8204599022865295,0.8171599156274689,18.837238311767578,8.996,0.8931245803833008,0.9868751764297485,588.0,7.869748115539551,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
28,TrialState.COMPLETE,7.7188639640808105,16,1,0.22681165295806124,0.0006826141408535166,128,7.718864440917969,13.600107192993164,0.840369701385498,0.840369701385498,0.8317949832640839,18.65301513671875,8.996,0.8941318988800049,1.1727371215820312,588.0,7.7188639640808105,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
29,TrialState.COMPLETE,7.450224876403809,32,1,0.1877222882035354,0.001171166935008275,32,7.450224876403809,13.262954711914062,0.848186194896698,0.848186194896698,0.8704581533682785,18.013944625854492,8.996,0.9016154408454895,1.6420633792877197,588.0,7.450224876403809,True,[],"['static_climate_aridity', 'static_climate_p_seasonality', 'static_geology_geol_permeability', 'static_human_intervention_regulation_degree', 'static_soil_bedrock_depth', 'static_topography_elev_mean', 'static_topography_slope_mean', 'static_topography_area']"
