number,state,objective,hidden_size,num_layers,dropout,learning_rate,batch_size,MAE,RMSE,R2,NSE,KGE,sMAPE,Q90_reference,LogNSE,RMSE_dry,n_dry_samples,val_loss
0,TrialState.COMPLETE,0.5277078151702881,160,3,0.36599697090570255,0.0007661100707771367,32,30.38503971358455,50.53503343826268,-0.3568475861909495,-0.3568475861909495,-0.380489895425665,67.55813703949102,7.999000000000001,-0.30848023714365835,4.857871037365911,19.0,0.5277078151702881
1,TrialState.COMPLETE,0.4352807104587555,288,2,0.35403628889802274,0.00010725209743172001,32,28.081313053626438,48.21510977681479,-0.2351288652194412,-0.2351288652194412,-0.33620265827242934,61.05642193159906,7.999000000000001,-0.02310656213023221,7.19184901523,19.0,0.4352807104587555
2,TrialState.COMPLETE,0.4519764482975006,96,1,0.15212112147976886,0.0005958389350068958,128,28.971095188893518,48.088541173395704,-0.22865274814139358,-0.22865274814139358,-0.24210427812722224,62.99773074835227,7.999000000000001,-0.042879266349447276,6.175678739798452,19.0,0.4519764482975006
3,TrialState.COMPLETE,0.4747373163700104,96,1,0.18318092164684585,0.000471705203762518,32,29.173557140047997,48.41345930824098,-0.24531202782810269,-0.24531202782810269,-0.2398489981907168,64.28232966902488,7.999000000000001,-0.10695128751720562,8.423708536002422,19.0,0.4747373163700104
4,TrialState.COMPLETE,0.42355871200561523,224,1,0.3037724259507192,0.0001786013788939711,128,27.94438872982237,47.837719070029635,-0.21586926301265663,-0.21586926301265663,-0.29273189386556053,60.50297099205425,7.999000000000001,0.007425522373499915,6.201428249998464,19.0,0.42355871200561523
5,TrialState.COMPLETE,0.5376197099685669,288,1,0.048836057003191935,0.0010249322216924156,128,30.471279812322297,50.675148490171196,-0.3643820950719274,-0.3643820950719274,-0.36283882870385753,67.75669382606513,7.999000000000001,-0.31816966999869645,3.355448973232683,19.0,0.5376197099685669
6,TrialState.COMPLETE,0.4657560884952545,64,3,0.12938999080000846,0.0009519754482692679,128,29.425444476302918,48.74218202955341,-0.2622805374126205,-0.2622805374126205,-0.2728793465177253,64.0042824133314,7.999000000000001,-0.07981572519918934,6.48238048378184,19.0,0.4657560884952545
7,TrialState.COMPLETE,0.5231939554214478,96,3,0.3875664116805573,0.002442046084491142,128,31.328496170725835,48.40854072218753,-0.24505900466822395,-0.24505900466822395,-0.12604008132093036,68.81778818164528,7.999000000000001,-0.22619543411614385,17.05543791256609,19.0,0.5231939554214478
8,TrialState.COMPLETE,0.42184415459632874,64,1,0.022613644455269033,0.0003023795012558478,128,27.997130145505544,47.41512675644012,-0.194482477946204,-0.194482477946204,-0.27409851065113333,61.09644889513962,7.999000000000001,0.03651288733096969,7.910884816423941,19.0,0.42184415459632874
9,TrialState.COMPLETE,0.41615796089172363,160,1,0.27134804157912423,0.00016149614799999194,128,27.884556569052787,47.289148106854995,-0.18814359863184182,-0.18814359863184182,-0.2580223302786724,60.426873449341045,7.999000000000001,0.040991760929537824,6.024513646174804,19.0,0.41615796089172363
10,TrialState.COMPLETE,0.4297957420349121,192,2,0.4847685553939329,0.0001062996582408466,64,28.077263696641587,48.07494146689261,-0.22795790676681693,-0.22795790676681693,-0.3244665581602415,61.0879427746606,7.999000000000001,-0.005142513689112782,7.302418033576419,19.0,0.4297957420349121
11,TrialState.COMPLETE,0.43833276629447937,160,2,0.005439474756386554,0.00025048530900246906,64,28.192918693684003,47.89062066580845,-0.21855990088658794,-0.21855990088658794,-0.31468601647339733,61.84122355339328,7.999000000000001,-0.01337806908548611,8.023128451781833,19.0,0.43833276629447937
12,TrialState.COMPLETE,0.4244179129600525,224,1,0.23126164616691092,0.0002701914791472316,128,27.90667041912368,48.02968015706916,-0.22564681418976762,-0.22564681418976762,-0.31192131761026465,60.45377009781826,7.999000000000001,0.005490811651167382,6.655680149589138,19.0,0.4244179129600525
